mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC logCPM PValue FDR chr start end strand de
scaffold_51_566079_566165_- 47.7419662847724 49.7418405757523 48.9111913768366 37.331763021634 34.73555650291 39.3912971924561 49.4191227432871 31.2064329902575 0.436485726328526 5.674896108168 0.19140693803331 0.321444593503068 scaffold_51 566079 566165 - 0
scaffold_51_610097_610105_- 43.3998291228023 38.1108383968395 53.0626996809441 34.9112316784897 59.214952261947 88.1350393297965 49.5160200394516 42.0039216402319 -0.0687777238823854 5.92677303850034 0.851575012961442 0.941336122121837 scaffold_51 610097 610105 - 0
scaffold_51_646715_646719_- 0 5.37640970890939 5.90108847088783 1.38777878078145e-17 1.38777878078145e-17 7.30418992346567 5.96160546356417 5.75571648462575 4.98869798385911 2.72589693205991 0.00566009524564538 0.0170522928658009 scaffold_51 646715 646719 - 0
scaffold_51_728426_728496_- 217.253097163164 246.065438001956 201.320841391326 107.234636171368 89.8350195943779 142.691066956982 169.224514437713 148.40705227451 1.16795236623451 7.59050699672072 1.52037187704428e-05 8.6830885159517e-05 scaffold_51 728426 728496 - 1
scaffold_51_732870_732905_- 17.6236346375458 18.3249048388011 16.535784093598 16.2331268189558 16.5560586303958 20.9310257546089 17.3119666911967 21.4350210026982 0.0939454065410788 4.52964096644485 0.912759318521204 0.982707839352587 scaffold_51 732870 732905 - 0
scaffold_51_754610_754643_- 16.4920186201324 19.2903796295172 22.3715856593621 11.8601931183751 9.10734212611329 20.0830426399821 17.7670508708289 13.2165708264586 0.879498695352354 4.39917960189288 0.0537065239475933 0.116014750394218 scaffold_51 754610 754643 - 0
scaffold_51_757842_757888_- 21.7546352399024 19.7522271793027 22.1542193463034 38.018387850995 42.7473023347068 29.0013841074223 33.5117884582763 30.9051571599388 -0.923916861146157 5.18048992018006 0.00568816901574907 0.0171318027469307 scaffold_51 757842 757888 - 0
scaffold_51_842188_842284_- 422.219522352889 439.437205618836 448.584890856534 471.195523029633 544.192540703533 427.365600790003 316.816123346729 622.175903164569 -0.217062006738325 9.05737908278424 0.365668958150921 0.52122158466557 scaffold_51 842188 842284 - 0
scaffold_52_10461_10464_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 12.5159080546618 9.1121046148873 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -6.49768931844573 2.40586055097127 2.36281467445432e-08 2.45015700916175e-07 scaffold_52 10461 10464 + 1
scaffold_52_64246_64294_+ 134.686955878653 158.446072569455 142.519128201712 145.868207753226 109.868941078345 154.034689158541 131.062299941129 156.649855391384 0.183398094214912 7.3677082010612 0.505012579547618 0.662101596180429 scaffold_52 64246 64294 + 0
scaffold_52_71177_71218_+ 51.0494262969116 52.2466066608823 44.9029199185735 54.748272434547 51.6346226133487 37.2376054644206 38.3351465076335 42.3274309963387 -0.106150729519019 5.80470061186771 0.733339787296114 0.855896735671026 scaffold_52 71177 71218 + 0
scaffold_52_88738_88800_+ 18.4695937433971 24.6743296202831 23.2735459590405 6.67824258096813 0.0323074019467102 22.0681799089754 26.0400847142449 32.648487159747 2.66921810583393 4.61326038523825 6.35548262984694e-07 4.89175204986632e-06 scaffold_52 88738 88800 + 1
scaffold_52_101368_101373_+ 16.8259539743186 11.7964368411574 14.9362091384219 11.080597165868 10.2420484233701 24.8894399294103 9.63901566564342 5.7029537883485 0.441770459686763 4.12461584863403 0.370578701032554 0.526745241850153 scaffold_52 101368 101373 + 0
scaffold_52_108674_108678_+ 8.68047214683733 5.86159866237316 9.91268161914159 6.54727597261343 0.0317324877184155 17.5900622557871 0.0308583184732898 0.0780371537378537 1.26833340442243 3.23192399816916 0.0728012402527198 0.149372361372848 scaffold_52 108674 108678 + 0
scaffold_52_139343_139413_+ 24.1903461373951 31.5373292605321 23.106480209762 29.8065589430924 26.4640604084428 24.4294784450307 30.0464393277297 25.9214928450147 -0.0974932551956558 5.05552286624548 0.802341771252006 0.905993153322153 scaffold_52 139343 139413 + 0
scaffold_52_142735_142742_+ 14.678066716258 17.9900226654335 14.9918069745075 19.130912746378 18.5168521219589 22.7690646236077 15.6710910079755 12.8545095984189 -0.24208939810536 4.45213173702475 0.560154699939609 0.710663659820202 scaffold_52 142735 142742 + 0
scaffold_52_151511_151594_+ 21.8065703344883 19.8569282826752 24.850317064007 16.7981295231738 25.0107547243715 14.4940621052735 22.4023777570967 38.4157311787277 0.0851062722373877 4.84077213542989 0.857311118421323 0.944907362147888 scaffold_52 151511 151594 + 0
scaffold_52_153427_153456_+ 49.3735575368932 37.8458686562695 50.173407489006 84.5341376601155 67.4254407252214 79.5981027699055 86.8295440516206 85.0965089864684 -0.728975470925918 6.31585841072869 0.0116482079842883 0.0315210475429199 scaffold_52 153427 153456 + 0
scaffold_52_197042_197067_+ 41.6820250699215 15.3963280234505 15.0221205300704 25.2123292613423 27.2379084687668 17.5148876078077 19.7702860483792 14.6741816762182 -0.126248291359862 4.79303617554552 0.750241491034436 0.868259151940257 scaffold_52 197042 197067 + 0
scaffold_52_201644_201723_+ 48.8923717586988 52.001815810411 46.1251967422887 40.344350907585 32.1189273577343 42.2613875436433 44.8548846270222 43.482284376318 0.434622891317944 5.72012503748795 0.180983218468566 0.309370249426629 scaffold_52 201644 201723 + 0
scaffold_52_230196_230245_+ 39.256595905064 36.4699217452896 36.798447197142 24.8880129178309 15.0108678912319 33.8405589794912 33.5116111468785 25.9867725809948 0.906492675132362 5.23958287552091 0.0109438124934933 0.029860890305799 scaffold_52 230196 230245 + 0
scaffold_52_321621_321639_+ 38.0523065051825 39.2719771903889 30.9798917645328 90.7650511747411 39.8308278493827 55.4858544749943 37.760273424713 23.7028566777929 -0.85311889078658 5.73596351575268 0.00434749714751517 0.0135799274396156 scaffold_52 321621 321639 + 0
scaffold_52_327840_327847_+ 5.76152935702336 5.18094561471611 5.31166166025806 9.22647057909846 7.37662875105617 11.4177809940972 7.86449840442407 0.0843810796297659 -0.602875028617194 3.28889416089251 0.356154513097274 0.511454154120652 scaffold_52 327840 327847 + 0
scaffold_52_335647_335648_+ 5.90387012444262 4.92029426497999 5.83796610527394 14.4571004798415 5.47244151108125 6.04152172398207 0.0117997314839409 0.0297592679796533 -0.829901087863495 3.08082712855955 0.158633120415567 0.279619363889859 scaffold_52 335647 335648 + 0
scaffold_52_346940_346973_+ 22.1552765765651 18.3236370359539 28.0782265176767 95.8179546761736 109.757583335084 47.2574749124083 44.0056718283985 45.7009281783054 -2.16338005201435 5.927410662865 5.0892710726862e-13 1.18050221715635e-11 scaffold_52 346940 346973 + 1
scaffold_52_493285_493362_+ 79.6478261356256 87.5247302813961 78.3978254825243 90.5789764818361 63.5457421963242 80.8148237117153 74.2776113730797 86.3483340817681 0.0869297685458529 6.56155575806228 0.787357171327057 0.895342045329381 scaffold_52 493285 493362 + 0
scaffold_52_665513_665529_+ 113.718307337732 136.264614356239 64.5780571337431 185.880749630326 165.813478656704 215.623570295798 140.660911796283 105.339241812237 -0.74514939650768 7.35795725143576 0.00387798921513761 0.012305878522202 scaffold_52 665513 665529 + 0
scaffold_52_705472_705487_+ 21.2748036618893 23.592391688734 14.9985735252703 39.4042070234626 27.5399990176788 29.0704834755007 18.1903831837231 21.6746706880005 -0.742278751916856 4.92156644210239 0.0360909671534114 0.082661790041203 scaffold_52 705472 705487 + 0
scaffold_52_713209_713211_+ 10.7761863617212 12.5161316956645 11.490967314257 6.9979723342196 7.35816736188589 6.48900085509836 0.0126190916388875 0.0318294258001368 0.684226272350218 3.39258373583692 0.22008335626458 0.357091908355995 scaffold_52 713209 713211 + 0
scaffold_52_724343_724388_+ 26.3654399342727 24.4493194956328 27.9163105056119 20.8631472450791 23.7823951728271 21.3636497002962 28.6025944186681 25.16418264583 0.232835612236282 4.94786247789385 0.56802475279696 0.718703468492612 scaffold_52 724343 724388 + 0
scaffold_52_856985_856989_+ 4.95442209019211 4.66800058103494 6.72629502935425 7.91929039783706 7.93598037571197 0.0748149999899312 6.71137561276682 9.14348003924215 -0.529354329297955 3.20287132433473 0.453909567668769 0.611316112626779 scaffold_52 856985 856989 + 0
scaffold_52_63937_63952_- 6.42463468044695 8.17179876595655 8.6875240153033 1.38777878078145e-17 1.38777878078145e-17 0.029736701702873 5.6201272132836 0.0284456771598813 6.02641102221245 2.73522633018678 2.66365264002622e-05 0.000141936027385594 scaffold_52 63937 63952 - 1
scaffold_52_87444_87476_- 16.8581819814817 15.6953500710657 15.6026296201365 10.4155237021354 8.75428169794127 13.2625419788826 14.2023726530442 9.68509973547031 0.737397233386704 4.12232649624334 0.122105598399062 0.227812625228592 scaffold_52 87444 87476 - 0
scaffold_52_92070_92095_- 11.5230077142734 13.849180124227 16.1847944049058 8.16755247152701 5.8860577986379 21.348567069911 17.9692423978996 16.1470412204477 0.967614747586433 4.18885099644159 0.0709283807094692 0.146269574783162 scaffold_52 92070 92095 - 0
scaffold_52_96585_96590_- 8.51547234969408 10.0554041029027 7.77703797799519 1.38777878078145e-17 1.38777878078145e-17 6.11933954139398 5.65025570593657 0.0550837011777281 6.20239822096794 2.99316614099042 7.47758828330701e-06 4.54321488597347e-05 scaffold_52 96585 96590 - 1
scaffold_52_201226_201303_- 62.7675042496199 52.015487310883 54.1178238812419 89.0313636373361 75.6889678266859 77.5005969828681 99.3968813050842 96.7166616698234 -0.547778231053694 6.48006306678886 0.0516520968136126 0.112364044393484 scaffold_52 201226 201303 - 0
scaffold_52_205892_205936_- 22.2052969113088 22.1781324704324 17.3497604976083 13.973917293454 11.5184157321423 18.8846828201734 19.7803148017243 16.8735723643834 0.686481820216271 4.51699315423293 0.0971265153449895 0.189652791132891 scaffold_52 205892 205936 - 0
scaffold_52_213126_213138_- 10.991903506202 13.2780424207253 10.8720361011406 6.94018666490459 0.0334508903706039 9.83832972983718 7.32155255383722 11.0636981240436 1.70474428232753 3.64536218419649 0.0044667301592765 0.0139182108971581 scaffold_52 213126 213138 - 0
scaffold_52_215305_215337_- 10.3606252073277 11.7777922605576 10.1042039355237 5.76155386903713 0.0282378724989987 9.3880837529975 9.7948027406857 8.5328770514788 1.84046065712438 3.5658405407804 0.00456924892674809 0.014138153090573 scaffold_52 215305 215337 - 0
scaffold_52_218260_218301_- 6.52843472888381 6.28964593082713 7.21814130735702 10.1733496704101 12.0596249009012 11.4643408412166 12.5803142727237 11.8485063430433 -0.723005402288337 3.74495696822746 0.184927752385736 0.314010222201759 scaffold_52 218260 218301 - 0
scaffold_52_220236_220240_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 8.73547285370447 12.9597661073691 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -6.50121420600787 2.4077011192348 2.36281467445432e-08 2.45015700916175e-07 scaffold_52 220236 220240 - 1
scaffold_52_222939_223000_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 19.8063917856312 22.404519850663 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -7.45416872217544 3.03029590761629 1.15259254298893e-14 3.25120494882446e-13 scaffold_52 222939 223000 - 1
scaffold_52_224628_224649_- 111.257759284566 101.758054849577 109.598098984007 322.025729137524 269.416809292858 135.025522900135 130.444218555684 117.916100183483 -1.45833163396869 7.55735957940012 6.62944155542577e-09 7.68879309326886e-08 scaffold_52 224628 224649 - 1
scaffold_52_359214_359218_- 8.49721070237734 7.04650880892584 5.44486398111404 15.0102535740728 9.47154828448424 0.053733247937102 10.6701034365189 0.0513954461109976 -0.795703719827094 3.3819316805803 0.139315742823101 0.252215888683229 scaffold_52 359214 359218 - 0
scaffold_52_363081_363085_- 9.07711584513614 12.0733577462083 7.66863709880161 19.9294990520169 20.6920080958932 11.9992037482036 12.3807098457486 8.57041897645845 -1.06914492698078 4.08000629765828 0.0125619021478489 0.0336360372262806 scaffold_52 363081 363085 - 0
scaffold_52_499835_499852_- 59.3579943369089 50.1098029269222 64.8688875757681 39.8836102136736 50.4246817821631 20.8583711077894 28.4391236372748 37.5951299148864 0.363346691495725 5.73142668706597 0.238550271920852 0.379555846714069 scaffold_52 499835 499852 - 0
scaffold_52_508818_508825_- 9.90214216944523 8.64537266411672 8.12661277413516 13.8099194513765 6.61040943791761 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -0.197041564906349 3.20380323773255 0.72873267718967 0.851973002505444 scaffold_52 508818 508825 - 0
scaffold_52_624309_624340_- 53.6545302789686 60.0578177804299 32.6590724707391 304.631475675802 157.797680568209 167.750896788917 179.918464314761 187.370762226404 -2.24164291822561 7.37356509111854 4.15404502148313e-17 1.51615198759006e-15 scaffold_52 624309 624340 - 1
scaffold_52_629554_629587_- 23.8854580697408 29.0804775754151 17.2134645667429 35.7741193188334 39.9899319968992 43.6724433344408 32.1900788509135 24.7412397288318 -0.691773484360008 5.23029194402662 0.039145002301102 0.0889517990288265 scaffold_52 629554 629587 - 0
scaffold_52_636337_636353_- 21.7527881945153 20.0037262916661 22.1524301574631 74.3798664534236 24.9047814574329 34.9475263420293 36.8889127632873 38.827346811603 -1.21667314950967 5.37022604115086 0.000216147688511663 0.000927531357823119 scaffold_52 636337 636353 - 1
scaffold_52_641533_641537_- 23.7475699052586 25.6647385013228 19.7539780139976 35.6858965940363 19.748644302744 19.6449232677049 18.1515256449785 14.494538533433 -0.264468397658704 4.79519502354043 0.474326080324971 0.632041674424128 scaffold_52 641533 641537 - 0
scaffold_52_646503_646549_- 15.7549116913884 11.3774614203147 6.75471005261492 21.5332842416694 26.8718612539134 20.0723733797259 17.1917559323262 12.4826550133387 -1.09049301552612 4.3995823554267 0.00641711289543978 0.019034506441673 scaffold_52 646503 646549 - 0
scaffold_52_648470_648480_- 8.20256488719577 6.994147173107 0 14.364640984327 11.0647574370729 15.9621856553617 11.6382644827602 11.8740468178257 -1.31990298167552 3.76433851529256 0.0107625190819925 0.029413508269439 scaffold_52 648470 648480 - 0
scaffold_52_648582_648592_- 60.6734370492962 66.5764919654941 42.7396942971968 176.864315920609 128.619692550765 112.65440484533 96.458134802358 92.7528325859811 -1.42850217682588 6.82688614410772 1.08077769400803e-07 9.81762645680981e-07 scaffold_52 648582 648592 - 1
scaffold_52_648728_648770_- 75.1075665290159 70.8935515417189 63.9500859193418 170.777165680858 113.925106795937 125.232601080307 180.319127113444 128.8597763266 -1.02308650844368 7.08036310686659 0.000119750940291975 0.00054779153645071 scaffold_52 648728 648770 - 1
scaffold_52_653706_653774_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 13.099662932506 0.0580959178527221 6.2362646987436 5.21629495985186 13.1895147362909 -5.80061599265562 2.91120208528522 2.6512693482678e-05 0.000141936027385594 scaffold_52 653706 653774 - 1
scaffold_52_655077_655111_- 39.3177621716221 40.6176843386829 34.5228191885544 139.849033290277 69.147213784437 89.5191279367193 84.934066818444 94.6854473383943 -1.45077777556039 6.44163025673324 3.52898332613486e-07 2.89336853542925e-06 scaffold_52 655077 655111 - 1
scaffold_52_660446_660476_- 33.9906674469528 26.1594613650961 27.1638625154471 81.6226436139604 25.6074580594112 24.2119133994299 16.5578927022542 23.0955164477697 -0.879669084446855 5.30007834948149 0.00537444227167004 0.016341578277819 scaffold_52 660446 660476 - 0
scaffold_52_718967_719000_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 9.16727329274348 0.0428414495744165 15.7928836405731 0.0281535529924852 0.0711696374669888 -5.29740086103249 2.52901999252449 0.000723976669275065 0.00271238205416777 scaffold_52 718967 719000 - 1
scaffold_52_719144_719162_- 309.585278670541 126.004312207007 100.379251131287 519.102968981373 370.404128005494 526.541955322408 182.803670068263 707.690648923565 -1.31560727807966 8.67931616717801 7.28680301917897e-08 6.87051066150921e-07 scaffold_52 719144 719162 - 1
scaffold_52_722206_722237_- 9.39479524272282 4.94946217017357 0 71.8076301190745 38.9825688581726 77.4025698021921 35.7160745189399 46.5198978001892 -3.51565051057028 5.40710785222031 2.31041367219844e-18 9.92697992573701e-17 scaffold_52 722206 722237 - 1
scaffold_53_34278_34324_+ 16.9826976383477 15.7995010858392 17.9533944017379 17.1560576364438 17.361658814534 15.1687190304421 18.4398299093075 19.5774390208628 -0.0284362360241059 4.47103851276232 0.94857997582297 1 scaffold_53 34278 34324 + 0
scaffold_53_42667_42704_+ 5.11464071530436 5.19574299346425 4.70528810006818 17.5614331220407 19.6480868086851 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -1.86679381567757 3.28860214279067 8.94587035815799e-05 0.000425639158277219 scaffold_53 42667 42704 + 1
scaffold_53_76857_76880_+ 138.012684875519 129.1497430706 121.11207775819 213.423963526504 165.508405351909 132.830247526769 138.523391194306 148.881120728916 -0.549379648139393 7.43291543977521 0.0315796206690935 0.0738574362134542 scaffold_53 76857 76880 + 0
scaffold_53_110024_110036_+ 18.1385752664584 11.6712386771214 31.8270617416742 12.3376056999337 26.0039754709014 53.6843314889977 34.9225765996887 47.339226609305 0.0986214300795484 5.16609914565392 0.873815297230504 0.956504304405641 scaffold_53 110024 110036 + 0
scaffold_53_127884_127967_+ 319.694388444852 301.002195729391 274.78829025134 291.02616682089 249.635246960274 258.296788487369 292.863817425614 273.447198972641 0.142938905292714 8.35436708129238 0.578393592172495 0.727672590695887 scaffold_53 127884 127967 + 0
scaffold_53_128205_128286_+ 10.4706914349959 0 6.01914725297142 19.1395444728621 20.2299026093992 21.0110416684339 32.694748581329 18.602195064727 -1.83707907160064 4.34582301487061 0.00012876479492894 0.000584058755795723 scaffold_53 128205 128286 + 1
scaffold_53_160481_160482_+ 9.09198768965216 9.66154784239183 8.47414867105286 1.38777878078145e-17 1.38777878078145e-17 7.38423070143238 0.0142367573799622 0.0359179631318765 6.24899683229115 2.90455612560876 4.9242107350733e-06 3.13199487290765e-05 scaffold_53 160481 160482 + 1
scaffold_53_205695_205697_+ 6.61012056692826 6.42710895396176 6.16628753090342 13.7306507508976 14.8257481698735 6.34914977347997 9.68961099481996 8.68956420223692 -1.14072442811845 3.65778533214899 0.0252471206521809 0.0612852037189888 scaffold_53 205695 205697 + 0
scaffold_53_216201_216248_+ 28.8697802428445 24.1464019099355 56.8065399518561 0.0236023522554409 6.37393011130392 18.3081530890429 24.3024184045138 29.1375721113301 3.46439453032939 4.89007487434487 9.05317217975383e-12 1.72314864124174e-10 scaffold_53 216201 216248 + 1
scaffold_53_241124_241137_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 0.0220575572522101 5.91860972320847 7.90308748293207 6.16606853467097 9.58084356834547 -4.67731076859315 2.67052666549258 0.00939748607129688 0.0262033408170909 scaffold_53 241124 241137 + 0
scaffold_53_250368_250375_+ 0 0 14.3233819960515 0.0614162433697771 19.7138573867046 6.58828047799924 24.0378347559708 16.090806485952 -1.07461344383828 3.77219599451684 0.0639181025750428 0.133815386209223 scaffold_53 250368 250375 + 0
scaffold_53_267437_267493_+ 46.9109122235443 46.3857016095116 45.9857903029677 39.1843595076794 37.9475072934408 43.0623106690726 39.8894330077461 50.0630865532058 0.267173891481702 5.71590740758381 0.427790590003646 0.58511639731459 scaffold_53 267437 267493 + 0
scaffold_53_280472_280505_+ 28.3822842840744 32.4424991353006 31.3278950524535 24.908478116205 18.6664316099117 26.2079273763087 24.5050990372954 26.2652421578287 0.493429785084741 5.04318999060764 0.183772210901491 0.31267375498912 scaffold_53 280472 280505 + 0
scaffold_53_300692_300782_+ 66.2399379668399 65.6825828542051 65.9009247147301 40.8777161105067 33.9514911877553 55.5056626028834 70.1026725158826 68.2335443089922 0.815645918036528 6.11804946197102 0.0097774487968114 0.0270921798905933 scaffold_53 300692 300782 + 0
scaffold_53_301477_301488_+ 7.9728784115287 7.88562726982848 0 8.18938371371942 9.19222698672622 10.2001896011156 9.29042828767163 0.0852105603688016 -0.716193520120124 3.29691298746647 0.217632671114692 0.353905060677245 scaffold_53 301477 301488 + 0
scaffold_53_304240_304254_+ 5.4394236273405 7.45301894642155 6.25509566702589 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 5.74956652667919 2.38842319262245 0.000151050145463002 0.000665287037737779 scaffold_53 304240 304254 + 1
scaffold_53_305993_306135_+ 39.0439187119602 40.8425279645363 61.5603243105491 38.7229855492699 58.547763284494 39.5952748773649 57.165447561671 80.2307456365098 -0.0445394857226848 5.95258728521796 0.920030394306631 0.987839467020711 scaffold_53 305993 306135 + 0
scaffold_53_311761_311946_+ 49.7044413084695 58.8499369400228 50.1620446498563 62.768342009888 50.175530837898 59.3047467359632 65.4897502364237 54.6388581731296 -0.0937340119793576 6.06746064259435 0.790102902759691 0.896847381429265 scaffold_53 311761 311946 + 0
scaffold_53_332054_332088_+ 11.4642722919298 9.74471165609936 10.1994368153939 10.9251847245766 6.59102656281748 9.19482598489352 10.6631551441852 11.6331263339031 0.254584791022637 3.7935341570311 0.715544119350603 0.842064690552085 scaffold_53 332054 332088 + 0
scaffold_53_336296_336364_+ 24.7351587103281 19.5566057832311 28.9186349040119 14.1580378554985 21.6783721623033 19.3920208428126 21.3286702463514 23.8261579121076 0.443583681853023 4.771590654456 0.257395574511834 0.402002934854909 scaffold_53 336296 336364 + 0
scaffold_53_355614_355641_+ 108.813589782982 118.481840619538 98.0896629677793 122.429902557843 114.869063703438 86.8879159332155 98.0901293858275 120.849359686288 -0.129233824113542 6.99002913476268 0.630416205011368 0.772785387700826 scaffold_53 355614 355641 + 0
scaffold_53_365486_365529_+ 23.0106565004237 20.153912088242 17.8794515835342 20.0679182551132 22.1778088905237 19.5325839906515 26.6804372777214 23.131012893063 -0.0528579703266263 4.75863893090338 0.905868312916788 0.978099568490261 scaffold_53 365486 365529 + 0
scaffold_53_368916_368956_+ 56.1989480593916 59.1930603077631 75.6528249947706 184.347780709304 206.09950616787 58.1525849250499 76.6274773062571 72.4926718920099 -1.61429520910025 6.84905881734952 8.24463938878861e-10 1.15640720242472e-08 scaffold_53 368916 368956 + 1
scaffold_53_378107_378173_+ 68.3508009242161 66.5085996105257 75.0527448449955 60.5279911526728 49.0226707602836 66.0450376000243 59.5823107424012 70.6215590230613 0.352524863049587 6.25715100495144 0.235132272253362 0.375820425106889 scaffold_53 378107 378173 + 0
scaffold_53_385575_385578_+ 5.68234465890771 5.81504032205499 5.3062695103635 7.12979610827115 7.47328533673647 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -0.372944288427703 2.78648532558478 0.569666459218316 0.719693990316882 scaffold_53 385575 385578 + 0
scaffold_53_389770_389771_+ 5.2512775145835 0 0 11.7134786933978 6.82475036698446 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -2.36534014146172 2.49948284077461 0.000565182579347665 0.00218498641059122 scaffold_53 389770 389771 + 1
scaffold_53_393657_393665_+ 11.1128285708375 11.8037754639244 7.04480904069249 14.6212032057082 10.1536529014377 7.0484775987119 0.013633391107164 0.0343927768857715 -0.306506465001025 3.49807899047187 0.616227743451419 0.761257686711853 scaffold_53 393657 393665 + 0
scaffold_53_416008_416181_+ 81.6536020159808 86.8937277270008 78.3072849305962 73.3351751217225 63.3820228455524 111.130522569227 104.42991017476 109.703786237806 0.267198098710598 6.7011259856508 0.355936439133286 0.511454154120652 scaffold_53 416008 416181 + 0
scaffold_53_469625_469637_+ 14.1460448780598 10.5437800335422 16.801777072359 17.3962507637913 13.3677927048173 5.90391317865477 12.7320431279092 6.34365741627611 -0.152301001844225 4.03103629804187 0.762667820045495 0.877244596354148 scaffold_53 469625 469637 + 0
scaffold_53_552151_552208_+ 143.239777522574 139.672994337626 134.008474743188 158.045057123276 142.931157476779 124.669932282103 117.313139187194 137.207761721503 -0.11467466276818 7.32177811223565 0.665178959527931 0.801347907220096 scaffold_53 552151 552208 + 0
scaffold_53_625434_625483_+ 15.4490076643434 13.7623681221941 22.3405123474636 12.0297642417068 15.7254394926461 19.0377818232942 16.7443067234161 25.9817941782922 0.306313701491216 4.4940520455704 0.552225853961612 0.703330818569078 scaffold_53 625434 625483 + 0
scaffold_53_629843_629903_+ 158.159596109553 163.109826792059 142.207782682156 69.0558217935073 42.0661219455188 137.503796244347 100.347692888581 136.460913585341 1.47312438270411 7.11899348512582 2.56526867294544e-07 2.15885379310772e-06 scaffold_53 629843 629903 + 1
scaffold_53_633141_633167_+ 23.8275059908853 21.8706475094375 22.4731656790789 1.38777878078145e-17 1.38777878078145e-17 6.48789894822704 10.9389216284005 11.0665906884463 7.56085036720569 4.04986536572596 7.22194365194639e-13 1.60921339623129e-11 scaffold_53 633141 633167 + 1
scaffold_53_637516_637528_+ 28.8840346957524 34.363102350179 43.4632977712291 26.9059201925909 66.499187562061 65.3564091318505 70.2936620419224 57.9805017654057 -0.39126692116941 5.87265700210833 0.221680338058548 0.358882493235325 scaffold_53 637516 637528 + 0
scaffold_53_647155_647161_+ 31.8298356183911 32.4114682908221 32.2628554032163 104.226457079749 48.6807218686146 42.8598034690588 42.6697484188226 52.826608268275 -1.24605666106227 5.85121202992502 2.72366163243256e-05 0.000144906198553086 scaffold_53 647155 647161 + 1
scaffold_53_657367_657368_+ 6.83550518537542 5.15384416207614 6.70146950442761 14.3674680190281 11.5212016286065 21.7241751126484 11.8473825431117 13.3728556117573 -1.03968518626683 3.93000458576289 0.0466760323672532 0.102946077018787 scaffold_53 657367 657368 + 0
scaffold_53_665653_665660_+ 6.30565505457639 6.9257947054443 7.12655061768808 24.2775214132824 23.8039230292513 8.91129251411254 6.45334652968199 8.86519335272674 -1.80510867136352 3.95026749260311 3.80749352982399e-05 0.000197915807116885 scaffold_53 665653 665660 + 1
scaffold_53_731810_731811_+ 6.66328735043258 7.68415135525261 6.85350252452206 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 5.89373882655821 2.47226767003167 6.30469405594104e-05 0.000305426734403652 scaffold_53 731810 731811 + 1
scaffold_53_822102_822165_+ 35.7170234287717 32.1366023338918 31.982299600093 38.2729313216856 40.3457040449522 34.0316452210136 32.4494881883137 21.4057430080334 -0.23908199775561 5.34290132787268 0.477508508263097 0.634787093948187 scaffold_53 822102 822165 + 0
scaffold_53_822899_822902_+ 6.80259908216654 8.18780376431368 6.93497052170881 6.61319379668215 8.72234638826481 6.02815308878528 0.0246593012989602 7.68191248275841 -0.065771639871462 3.27269694897153 1 1 scaffold_53 822899 822902 + 0
scaffold_53_24694_24743_- 47.0196166014052 37.3611725228025 79.6220707880831 129.805508212332 217.017723122296 125.477138705151 152.055731412158 167.139715371501 -1.66371280372799 7.1180373962387 4.72100801976551e-10 6.81901059081874e-09 scaffold_53 24694 24743 - 1
scaffold_53_34146_34181_- 9.56261910444347 11.1452956175577 10.9896180526043 11.5903175110613 7.96468774008175 8.58110168747818 8.83350049990016 7.24475619866841 0.111280133892113 3.72807609081878 0.875987983067332 0.957306893279099 scaffold_53 34146 34181 - 0
scaffold_53_76339_76341_- 0 5.47803390547022 0 5.54255658187083 5.2942240321487 5.33367549037777 5.5515526348184 0.0513811691393486 -1.53711742127482 2.61672816082684 0.0484779773972512 0.106367430259903 scaffold_53 76339 76341 - 0
scaffold_53_76534_76560_- 92.032785853697 92.4076620657194 93.0240924252633 131.147106104843 128.65278225967 88.2814997323034 133.253327538495 98.1198643303759 -0.489393615055965 6.96927395405525 0.0637641620723862 0.133602975798994 scaffold_53 76534 76560 - 0
scaffold_53_87569_87576_- 9.57877651811971 7.3559619305883 0 8.57477848613797 7.94144763815686 5.60460010220833 9.93747260115137 0.0704878504766486 -0.551548590433108 3.22112605535773 0.356154513097274 0.511454154120652 scaffold_53 87569 87576 - 0
