promoter_ID	mat_females_1	mat_females_2	mat_females_3	mat_males_1	mat_males_2	pE_females_1	pE_females_2	pE_females_3	logFC	logCPM	PValue	FDR	tw_dis	chr	start	end	strand	de	gene	GO_ID	KOG_JGI	KOG_ID	FlyBase_id_representative_homolog	interprot_representative_homolog
scaffold_123_173393_173395_+	12.70654701	12.85239724	13.74048791	21.14774131	28.92642208	14.09237802	16.50607504	12.62423278	0.927073219	4.409526435	0.012132296	0.031815491	0.022443892	scaffold_123	173393	173395	+	0	JGI_V11_301239	0	KOG1721	KOG1721	0	0
scaffold_123_175843_175858_+	5.104414331	5.312099628	5.579448502	6.752308496	10.09136768	0.028170832	0.010686721	5.430623735	0.645078045	2.971100757	0.287659568	0.432040911	0.032336876	scaffold_123	175843	175858	+	0	JGI_V11_301239	0	KOG1721	KOG1721	0	0
scaffold_123_56220_56303_-	1.39E-17	1.39E-17	1.39E-17	20.18400464	0.081981869	20.96256302	0.035707879	0.090363699	6.409157757	3.008215569	0.004299628	0.013069585	1.06752796	scaffold_123	56220	56303	-	0	JGI_V11_329592	0	0	0	0	0
scaffold_123_56220_56303_-.1	1.39E-17	1.39E-17	1.39E-17	20.18400464	0.081981869	20.96256302	0.035707879	0.090363699	6.409157757	3.008215569	0.004299628	0.013069585	1.06752796	scaffold_123	56220	56303	-	0	JGI_V11_329593	0	0	0	0	0
scaffold_128_107076_107079_+	5.93193539	7.81209085	7.471414262	7.121450305	6.219513151	1.39E-17	1.39E-17	1.39E-17	-0.084632541	2.887103246	1	1	0.027043863	scaffold_128	107076	107079	+	0	JGI_V11_259745	0	0	0	0	0
scaffold_12844_478_631_+	38.77102166	34.85274007	35.42176654	19.0121482	21.02850933	34.8842432	29.41710163	34.39237069	-0.857088448	5.248737833	0.008027038	0.022308767	0.017437198	scaffold_12844	478	631	+	0	JGI_V11_72874	0	KOG0470	KOG0470	0	0
scaffold_129_60231_60244_+	30.36138685	38.69871342	31.28152793	25.79196335	41.8782754	52.79542667	31.62124326	18.35553867	0.016125683	5.364583942	0.966754956	1	0.060274421	scaffold_129	60231	60244	+	0	JGI_V11_301273	0	KOG1861	KOG1861	0	0
scaffold_1291_10473_10485_-	18.82033068	19.67573452	19.12959162	16.10249383	16.66928676	19.73068219	25.0475442	20.01597696	-0.228588446	4.620040514	0.631555982	0.770657227	0.019911975	scaffold_1291	10473	10485	-	0	JGI_V11_270484	0	KOG3794	KOG3794	FBgn0036827	Q8MSD2
scaffold_13_88943_88953_+	32.14928176	31.8585282	39.9013715	29.96590548	33.09599349	62.63701107	51.98411816	50.56384712	-0.135283574	5.639426502	0.693326895	0.821998809	0.018273932	scaffold_13	88943	88953	+	0	JGI_V11_239037	0	0	0	0	0
scaffold_13_243741_243747_+	163.0157907	92.7573599	211.0104266	159.4395398	203.8755282	67.50981431	127.3515865	79.65416317	0.223362601	7.333062737	0.529840795	0.679364284	0.070486286	scaffold_13	243741	243747	+	0	JGI_V11_314974	0	KOG0156	KOG0156	0	0
scaffold_13_243977_244030_+	10.42910778	6.235366968	8.667817594	8.482429616	14.78249594	0.038612749	7.430023076	0.03693505	0.455514315	3.385584037	0.395009105	0.547634815	0.042306621	scaffold_13	243977	244030	+	0	JGI_V11_314974	0	KOG0156	KOG0156	0	0
scaffold_13_310989_310992_+	10.12657078	10.61127671	13.25986935	7.39777473	8.387432825	14.7536573	18.07323088	26.14151508	-0.516501722	4.155697961	0.323222736	0.471558307	0.026757007	scaffold_13	310989	310992	+	0	JGI_V11_314983	0	KOG1245	KOG1245	0	0
scaffold_13_351605_351623_+	39.95260337	31.46524584	60.05410917	64.18704935	90.73899549	77.58036342	82.62700017	100.1595759	0.820303809	6.330067312	0.006294793	0.018199851	0.035382261	scaffold_13	351605	351623	+	0	JGI_V11_223037	0	0	0	FBgn0085265	Q6IGI3
scaffold_13_450909_450914_+	124.2589781	113.0546916	155.6627117	73.27795226	95.35652486	68.93691593	49.04219564	65.63246409	-0.634964576	6.779820749	0.011674362	0.030758094	0.025442335	scaffold_13	450909	450914	+	0	JGI_V11_99823	0	0	0	0	0
scaffold_13_492089_492143_+	22.32341667	25.86072203	27.93413309	30.06670915	25.89392787	24.0733482	32.51751451	20.44549824	0.140243544	5.015225514	0.662961455	0.795913286	0.022324756	scaffold_13	492089	492143	+	0	JGI_V11_301372	0	KOG4386	KOG4386	FBgn0035416	Q8IG85
scaffold_13_499002_499086_+	60.84796295	56.6105619	61.8931494	71.21839122	59.48040102	71.09307609	79.8908516	63.53961605	0.128285362	6.277777192	0.598369845	0.741664795	0.016024632	scaffold_13	499002	499086	+	0	JGI_V11_194582	0	KOG3065	KOG3065	FBgn0034913	Q9W1I8
scaffold_13_515884_515925_+	27.63301222	27.82250972	28.92900652	30.35875192	32.75513163	33.31901003	36.39123471	30.94154636	0.164740155	5.243494055	0.614802997	0.756743493	0.017125353	scaffold_13	515884	515925	+	0	JGI_V11_194595	0	KOG1343	KOG1343	FBgn0026428	Q86NK9
scaffold_13_529238_529246_+	89.72006511	103.791743	117.4179722	53.6914201	110.5334563	190.0208559	166.3471207	101.4681614	-0.335547723	7.089646659	0.364460518	0.514315612	0.059876906	scaffold_13	529238	529246	+	0	JGI_V11_315032	0	0	0	0	0
scaffold_13_586660_586705_+	15.99155122	16.72115222	14.55585907	15.13210879	8.10273172	17.0175076	12.70176477	15.7181465	-0.435583717	4.247476549	0.333642285	0.483214249	0.023762308	scaffold_13	586660	586705	+	0	JGI_V11_239171	0	0	0	0	0
scaffold_13_623233_623271_+	67.98713238	36.60416769	106.6468613	22.80476193	55.13532157	73.35573031	138.7718117	161.9996398	-0.850855551	6.605718964	0.103618479	0.195325245	0.119598791	scaffold_13	623233	623271	+	0	JGI_V11_223070	0	KOG3544	KOG3544	0	0
scaffold_13_742255_742263_+	6.813651211	5.897854026	8.094269428	0.032826569	9.220966186	0.030211869	5.715370891	0.028900159	-0.569176142	2.92189571	0.488602744	0.640999967	0.061111377	scaffold_13	742255	742263	+	0	JGI_V11_239212	0	KOG2162	KOG2162	FBgn0039260	Q86BS8
scaffold_13_928135_928145_+	127.345875	124.9882776	107.6074069	314.8579588	119.6927714	84.70396057	111.6771155	98.05882154	0.856120692	7.310272447	0.014520604	0.037245167	0.066425443	scaffold_13	928135	928145	+	0	JGI_V11_223104	0	0	0	0	0
scaffold_13_931982_931993_+	826.1757862	1204.333747	626.7690267	822.7059111	1037.123885	918.0276377	638.0361254	395.3430093	0.070191862	9.864292531	0.837095325	0.929357681	0.077053476	scaffold_13	931982	931993	+	0	JGI_V11_315116	0	0	0	0	0
scaffold_13_932235_932239_+	11.19646997	14.40840376	11.21027596	6.910287223	15.33823098	7.608093673	0.014636852	0.036929465	-0.141803411	3.592418914	0.86195084	0.946844164	0.045291931	scaffold_13	932235	932239	+	0	JGI_V11_315116	0	0	0	0	0
scaffold_13_946471_946476_+	26.92466453	41.27837903	25.9055044	17.79330532	13.9411462	48.92431338	29.79467165	17.60373733	-0.978227881	5.100314591	0.030174482	0.069580334	0.058517268	scaffold_13	946471	946476	+	0	JGI_V11_315119	0	0	0	0	0
scaffold_13_1142145_1142166_+	15.63612022	11.64781433	18.95858126	16.66489796	24.55281471	17.30539773	20.4432442	16.32020935	0.415812358	4.495911584	0.323780616	0.472087344	0.024422702	scaffold_13	1142145	1142166	+	0	JGI_V11_223127	0	0	0	0	0
scaffold_13_1148907_1148929_+	12.04618932	13.61140136	14.17582681	10.0184319	8.181015937	9.066779887	9.609790431	10.71309091	-0.539950094	3.901687087	0.291818508	0.436488675	0.0224865	scaffold_13	1148907	1148929	+	0	JGI_V11_194691	0	KOG0776	KOG0776	FBgn0037044	Q9VP87
scaffold_13_1278991_1278998_+	202.9040931	229.2465772	183.3724964	304.7519566	266.069956	403.8800156	202.078441	139.3052856	0.475905971	8.127615361	0.202818341	0.331203422	0.078833631	scaffold_13	1278991	1278998	+	0	JGI_V11_315171	0	0	0	0	0
scaffold_13_1385943_1385979_+	32.6676124	19.06374021	19.56677711	12.7293959	25.43602117	14.13994707	14.00598575	7.134014785	-0.315240402	4.541512076	0.438218225	0.591274133	0.042636677	scaffold_13	1385943	1385979	+	0	JGI_V11_315192	0	0	0	0	0
scaffold_13_260212_260214_-	1.39E-17	1.39E-17	1.39E-17	0.020492737	5.463349459	6.170776353	11.5196598	13.79832115	4.566571923	2.886463848	0.009613731	0.025946626	0.037248973	scaffold_13	260212	260214	-	0	JGI_V11_314977	0	KOG1472	KOG1472	0	0
scaffold_13_261090_261091_-	4.792598676	0	6.435934493	0.028120343	7.740238931	7.238663451	0.023431103	5.700149258	0.074419119	2.77553372	1	1	0.146521994	scaffold_13	261090	261091	-	0	JGI_V11_314977	0	KOG1472	KOG1472	0	0
scaffold_13_489880_489943_-.1	119.383662	127.4681167	118.397593	162.9677546	177.8263414	133.0130184	178.0410092	147.6683069	0.484348405	7.40501687	0.013578005	0.035110418	0.015649731	scaffold_13	489880	489943	-	0	JGI_V11_223049	0	0	0	0	0
scaffold_13_513444_513462_-	6.859145263	8.422883747	8.418483628	9.789205859	13.76732544	6.61636459	10.7567918	13.61329309	0.567044511	3.751829571	0.259560027	0.39998483	0.026772921	scaffold_13	513444	513462	-	0	JGI_V11_194589	0	KOG2997	KOG2997	FBgn0038056	Q9VG61
scaffold_13_532707_532736_-	9.153491183	7.861526	11.46136268	9.236187298	8.858948826	11.06600841	7.131429906	10.16282439	-0.069025627	3.707293724	1	1	0.024505443	scaffold_13	532707	532736	-	0	JGI_V11_223058	0	KOG3868	KOG3868	FBgn0033393	Q7JR49
scaffold_13_741644_741685_-	17.17638296	20.09137277	16.61347578	8.33513772	11.70180042	12.42772097	17.84597892	15.17557343	-0.83614265	4.289254454	0.056787711	0.119132522	0.02244188	scaffold_13	741644	741685	-	0	JGI_V11_194635	0	KOG2627	KOG2627	FBgn0023506	O44424
scaffold_13_831251_831294_-	46.40696263	42.36244097	50.3387026	47.09103003	42.90345409	41.78056934	40.92620394	41.62891121	-0.043156566	5.73161795	0.934365028	0.996530734	0.01563642	scaffold_13	831251	831294	-	0	JGI_V11_239226	0	0	0	0	0
scaffold_13_926866_926867_-	6.119934599	5.428053508	5.480768578	20.62954046	6.305486862	6.123848735	6.031550314	0.056703252	1.228944546	3.371372251	0.021380418	0.051751081	0.059600506	scaffold_13	926866	926867	-	0	JGI_V11_99924	0	0	0	0	0
scaffold_13_927144_927152_-	69.51421781	63.84188172	55.60647497	167.3355771	50.94990547	43.0148737	44.40642968	61.45782541	0.792022057	6.360669793	0.053828412	0.114073036	0.086864265	scaffold_13	927144	927152	-	0	JGI_V11_99924	0	0	0	0	0
scaffold_13_930560_930573_-	9.226291896	10.79789097	8.463294866	7.543085824	10.78258169	11.08066809	0.020626536	0.052086105	-0.052589543	3.424381823	1	1	0.066199615	scaffold_13	930560	930573	-	0	JGI_V11_301328	0	0	0	0	0
scaffold_13_930838_930845_-	411.2943426	689.840334	487.438397	432.8332963	574.0373613	622.0943327	342.1403185	316.2288118	-0.07287005	9.127860057	0.845814921	0.935297786	0.064506244	scaffold_13	930838	930845	-	0	JGI_V11_301328	0	0	0	0	0
scaffold_13_1047570_1047585_-	55.79145248	43.86627319	106.069525	77.20276312	173.3764667	76.96462294	194.6107716	175.974273	0.868712008	7.041144434	0.070075014	0.14208958	0.124778411	scaffold_13	1047570	1047585	-	0	JGI_V11_315125	0	0	0	0	0
scaffold_13_1091835_1091836_-	7.868334426	9.813070588	7.522654882	13.68452906	7.408598215	6.002147131	8.162890711	9.036666186	0.323288524	3.618340338	0.54052809	0.68785273	0.026710228	scaffold_13	1091835	1091836	-	0	JGI_V11_315134	0	KOG2246	KOG2246	FBgn0032078	Q7K237
scaffold_13_1282701_1282786_-	12.5136527	13.81444246	18.96716844	8.207085188	12.27082306	11.47278025	12.77408338	12.76101752	-0.555895586	4.099427958	0.217563457	0.349164489	0.023983957	scaffold_13	1282701	1282786	-	0	JGI_V11_315172	0	KOG4568	KOG4568	0	0
scaffold_13_1283929_1284046_-	17.33129253	13.38651986	6.211148139	26.20582769	15.8175321	36.65618156	17.87255271	0.183360978	0.765653224	4.418967601	0.347767897	0.497166994	0.308263018	scaffold_13	1283929	1284046	-	0	JGI_V11_315173	0	0	0	0	0
scaffold_13_1284205_1284214_-	418.4963021	345.4030968	275.0982329	541.6253947	329.5219244	561.5620765	304.6065438	394.4932445	0.330666035	8.838463578	0.296898249	0.442328437	0.057020375	scaffold_13	1284205	1284214	-	0	JGI_V11_315173	0	0	0	0	0
scaffold_13_1423210_1423242_-	5.689089969	0	0	6.892843424	11.80269781	0.051149387	0.019377964	10.32086818	2.267620548	2.843160481	0.036318288	0.081460161	0.35495549	scaffold_13	1423210	1423242	-	0	JGI_V11_194717	0	KOG1217	KOG1217	FBgn0031089	Q9W5X1
scaffold_13_1423758_1423765_-	0	0	5.189796447	5.829730021	9.284864943	5.789910868	0.022241938	6.409923453	2.091873448	2.774070689	0.006838714	0.019474026	0.046469742	scaffold_13	1423758	1423765	-	0	JGI_V11_194717	0	KOG1217	KOG1217	FBgn0031089	Q9W5X1
scaffold_13_1536285_1536288_-	15.94961099	21.65438971	26.01296298	12.90664696	39.72707349	13.3570873	10.3521114	0.100006346	0.310458051	4.497211274	0.614236666	0.756391473	0.141347174	scaffold_13	1536285	1536288	-	0	JGI_V11_315224	0	0	0	0	0
scaffold_13_1586228_1586282_-	13.35188146	10.11354935	9.308156579	8.697440231	6.688344981	28.22704648	27.46142396	20.80659871	-0.500061368	4.323926678	0.364186844	0.514146192	0.023293684	scaffold_13	1586228	1586282	-	0	JGI_V11_301382	0	KOG4651	KOG4651	FBgn0035287	Q7YU73
scaffold_13_1589699_1589705_-	9.637404204	11.91399967	9.934551791	25.00760483	13.0694933	13.08723744	14.79299938	15.70476897	0.851537413	4.204768792	0.040081056	0.0886887	0.027284577	scaffold_13	1589699	1589705	-	0	JGI_V11_301383	0	0	0	0	0
scaffold_13_1611422_1611461_-	13.33054282	16.89054233	12.91859789	15.16754755	13.69502984	11.57063283	12.67330967	10.9389662	0.003999493	4.149013362	1	1	0.021940267	scaffold_13	1611422	1611461	-	0	JGI_V11_315239	0	0	0	FBgn0033627	A1Z8K2
scaffold_13_1821093_1821109_-	7.600925774	7.539915188	7.458109488	7.250139214	5.878645366	9.504241648	10.74782388	7.994652474	-0.19671183	3.519620084	0.937485062	0.998682957	0.024059008	scaffold_13	1821093	1821109	-	0	JGI_V11_5968	0	KOG0504	KOG0504	0	0
scaffold_13_1875067_1875139_-	40.15893352	17.16671302	14.23968412	6.571327357	30.97999019	19.26855719	18.51784071	9.379305703	-0.341503458	4.637495698	0.603345898	0.746158766	0.138503544	scaffold_13	1875067	1875139	-	0	JGI_V11_315291	0	0	0	FBgn0038577	Q9VEC2
scaffold_13_1875521_1875548_-	6.842654612	5.362943432	0	0.020492737	5.463349459	9.287751411	0.017583894	0.044383598	-0.52932954	2.63229154	0.871931954	0.952759978	0.453671992	scaffold_13	1875521	1875548	-	0	JGI_V11_315291	0	0	0	FBgn0038577	Q9VEC2
scaffold_13_1875749_1875787_-	11.38966675	7.26185801	6.030702425	0.036664131	10.4743171	9.383709007	6.71224085	0.07241388	-0.63077362	3.288111796	0.491482162	0.643616623	0.134798077	scaffold_13	1875749	1875787	-	0	JGI_V11_315291	0	0	0	FBgn0038577	Q9VEC2
scaffold_13_1875947_1875955_-	289.8569481	184.8797578	198.5527706	88.28992217	198.6619954	251.2248715	199.418562	142.5074622	-0.644910176	7.81844415	0.091763431	0.177142563	0.073320517	scaffold_13	1875947	1875955	-	0	JGI_V11_315291	0	0	0	FBgn0038577	Q9VEC2
scaffold_130_204689_204749_+	58.34004695	60.88946764	57.47432598	39.98316646	40.69722601	66.53184609	59.07769558	50.96862512	-0.545077554	6.016413276	0.037261311	0.083227007	0.01590783	scaffold_130	204689	204749	+	0	JGI_V11_218203	0	KOG2637	KOG2637	FBgn0027525	Q7KN79
scaffold_132_34662_34718_+	31.86476606	35.90109779	35.28019291	26.35669967	19.35996853	26.17159898	33.88714085	30.52599271	-0.584991015	5.20187886	0.068556994	0.139567348	0.019249727	scaffold_132	34662	34718	+	0	JGI_V11_301443	0	KOG1916	KOG1916	FBgn0032340	Q9VKK1
scaffold_133_218950_218973_-	27.22264302	30.59958537	12.7620409	28.80784198	39.83732572	27.94907303	32.63627438	25.58810197	0.541806032	5.111532505	0.124437637	0.226357353	0.035013541	scaffold_133	218950	218973	-	0	JGI_V11_330100	0	0	0	FBgn0026090	O96824
scaffold_135_129572_129625_+	27.76103444	33.36689034	25.94251352	25.42944184	17.86967901	25.16946616	23.92284643	23.51347857	-0.421045702	4.980361017	0.228024508	0.36117181	0.020315754	scaffold_135	129572	129625	+	0	JGI_V11_301475	0	KOG3060	KOG3060	FBgn0038461	Q9VEQ2
scaffold_135_111133_111138_-	6.543075855	0	6.062764536	14.27988282	0.06237507	1.39E-17	1.39E-17	1.39E-17	0.777840608	2.633931586	0.412900387	0.565357622	0.261266652	scaffold_135	111133	111138	-	0	JGI_V11_114625	0	KOG2992	KOG2992	0	0
scaffold_138_75739_75756_+	25.27983748	20.9121635	32.29476979	28.55512294	42.92477052	39.58845709	40.09062108	59.94923261	0.448061488	5.44790562	0.184006889	0.307321987	0.03206091	scaffold_138	75739	75756	+	0	JGI_V11_299609	0	KOG3699	KOG3699	FBgn0004873	Q02645
scaffold_138_81972_81974_+	6.332551652	6.701428464	4.680227982	10.66540561	6.931366116	5.959779155	6.718960351	5.387237693	0.564321664	3.313565915	0.33252474	0.482075659	0.025935101	scaffold_138	81972	81974	+	0	JGI_V11_299616	0	KOG3699	KOG3699	FBgn0004873	Q02645
scaffold_138_309180_309262_+	21.40725164	18.50149159	21.64366827	22.15925877	20.24938321	21.40398668	23.23205842	18.55332951	0.046977223	4.71741361	0.89988284	0.973524447	0.019606733	scaffold_138	309180	309262	+	0	JGI_V11_301518	0	KOG4624	KOG4624	FBgn0032595	Q8MSY9
scaffold_138_16445_16572_-	35.85170523	39.44834804	26.13226155	32.9765133	30.25355331	28.08379476	30.54602994	31.61577925	-0.097090409	5.284737283	0.770157494	0.880884395	0.020239716	scaffold_138	16445	16572	-	0	JGI_V11_228988	0	KOG3878	KOG3878	FBgn0031061	Q9VWD5
scaffold_139_167412_167433_-	13.05284233	15.12386448	13.28298242	12.80271162	13.10713381	12.11497174	11.14506794	10.20278616	-0.09364054	4.073234342	0.924102905	0.988863419	0.021643708	scaffold_139	167412	167433	-	0	JGI_V11_63387	0	KOG3613	KOG3613	FBgn0034400	A1ZBE8
scaffold_14_114347_114355_+	255.2522183	250.8519695	192.664967	216.2669461	230.4856789	425.2025223	224.2793682	210.5884854	-0.060400274	8.181797967	0.866711001	0.949512439	0.0532956	scaffold_14	114347	114355	+	0	JGI_V11_301609	0	0	0	0	0
scaffold_14_858358_858365_+	22.04018032	23.55101446	18.73388007	12.0932625	31.25853206	30.04680808	26.00077018	8.723535271	0.015266363	4.75948062	0.976709872	1	0.078286137	scaffold_14	858358	858365	+	0	JGI_V11_315459	0	0	0	FBgn0038577	Q9VEC2
scaffold_14_908310_908350_+	24.75770087	29.11472107	26.94063621	14.5048631	12.54914998	18.46638557	20.55482867	21.07537676	-0.987954111	4.733767535	0.006569818	0.018797542	0.019269107	scaffold_14	908310	908350	+	0	JGI_V11_301562	0	KOG4475	KOG4475	0	0
scaffold_14_1224135_1224153_+	11.71077163	11.86210704	12.7977024	7.651134309	7.021824055	10.65856323	12.38046533	9.836918238	-0.716501041	3.849392564	0.145925897	0.256687409	0.022530813	scaffold_14	1224135	1224153	+	0	JGI_V11_100304	0	0	0	0	0
scaffold_14_1284489_1284496_+	581.0111346	388.4849612	703.6245445	370.915906	420.0393853	489.0164014	347.3765622	278.2935996	-0.495772785	9.01390985	0.114261673	0.211473394	0.051732717	scaffold_14	1284489	1284496	+	0	JGI_V11_301577	0	KOG3544	KOG3544	FBgn0034157	Q9V7U0
scaffold_14_1429412_1429421_+	32.52052123	29.67595638	28.10742242	69.84787032	42.75549102	56.89002527	28.0014704	24.04181669	0.900499666	5.55235511	0.015622715	0.039600194	0.05668022	scaffold_14	1429412	1429421	+	0	JGI_V11_100364	0	0	0	0	0
scaffold_14_1435088_1435183_+	0	5.350569611	0	9.167273293	0.04284145	12.4111851	10.75092708	6.008509451	1.350469479	3.070940327	0.15224264	0.264960999	0.07201669	scaffold_14	1435088	1435183	+	0	JGI_V11_239833	0	KOG3339	KOG3339	FBgn0030645	Q9VXU7
scaffold_14_1518202_1518312_+	152.5821442	176.2216993	173.1180249	172.3347318	187.2543627	241.8467806	269.0624797	291.4891946	0.103588872	7.913555108	0.572866849	0.7185002	0.013089274	scaffold_14	1518202	1518312	+	0	JGI_V11_301595	0	0	0	0	0
scaffold_14_1518644_1518650_+	4.745980019	5.065048173	5.410525699	6.490004136	10.08892639	8.752446918	10.33337884	0.083800823	0.692500166	3.26134544	0.302934889	0.449218869	0.04462452	scaffold_14	1518644	1518650	+	0	JGI_V11_301595	0	0	0	0	0
scaffold_14_121795_121830_-	21.35208832	15.10182489	7.222052216	12.95469699	16.9881565	32.62861798	15.01066995	6.49047378	0.040085568	4.364604382	0.972012571	1	0.109866155	scaffold_14	121795	121830	-	0	JGI_V11_223192	0	0	0	0	0
scaffold_14_122085_122095_-	866.7530591	707.2324983	621.3260847	966.031897	840.0857162	1089.623319	651.32412	441.0420501	0.303373377	9.799033249	0.365663517	0.515156557	0.066006606	scaffold_14	122085	122095	-	0	JGI_V11_223192	0	0	0	0	0
scaffold_14_124032_124102_-	5.612076095	4.872166008	0	6.498673362	11.68496242	1.39E-17	1.39E-17	1.39E-17	1.360799413	2.680785436	0.030189367	0.069598896	0.036470346	scaffold_14	124032	124102	-	0	JGI_V11_239483	0	KOG4289	KOG4289	0	0
scaffold_14_134381_134441_-	26.13757094	29.75179806	24.40877068	16.33752678	11.87699103	14.3101682	16.21797628	11.8940669	-0.918458762	4.599428333	0.012303942	0.032191943	0.021327314	scaffold_14	134381	134441	-	0	JGI_V11_223195	0	KOG2539	KOG2539	FBgn0032168	Q9VL60
scaffold_14_238095_238163_-	62.53425085	66.34960021	60.29186617	63.71077243	57.04993747	48.35815399	57.6117075	50.53171247	-0.062666721	6.117407199	0.844448498	0.934472838	0.014935189	scaffold_14	238095	238163	-	0	JGI_V11_301614	0	KOG3534	KOG3534	FBgn0038320	Q9VF87
scaffold_14_460512_460516_-	20.32095996	19.51971783	21.20896544	19.91915213	18.63621279	29.3228922	28.50069709	14.77792617	-0.078110331	4.755383524	0.919354946	0.986178386	0.027164118	scaffold_14	460512	460516	-	0	JGI_V11_315400	0	KOG1225	KOG1225	0	0
scaffold_14_855269_855284_-	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	11.63243977	9.51443345	8.183170063	0	2.660521077	1	1	0.028101402	scaffold_14	855269	855284	-	0	JGI_V11_301626	0	0	0	0	0
scaffold_14_908074_908090_-	10.09997112	10.02687339	8.72437449	13.95784763	9.008057237	8.403564312	12.27676142	9.637205264	0.252261808	3.815855363	0.632589857	0.771271853	0.024621978	scaffold_14	908074	908090	-	0	JGI_V11_301561	0	KOG2918	KOG2918	FBgn0028507	Q9V3K7
scaffold_14_914555_914592_-	13.72123963	12.20905276	14.08631982	10.14649035	7.725852412	16.52735108	12.2119422	11.5171441	-0.571986499	4.038197153	0.293178295	0.438068171	0.023069876	scaffold_14	914555	914592	-	0	JGI_V11_301632	0	KOG2074	KOG2074	FBgn0033929	Q960E8
scaffold_14_952452_952456_-	15.34245794	15.45630878	15.70328652	27.32096491	28.85063127	16.22166908	12.41174872	15.16318485	0.851692728	4.540372207	0.013401565	0.034715882	0.020179432	scaffold_14	952452	952456	-	0	JGI_V11_239688	0	0	0	FBgn0037012	Q8SXY5
scaffold_14_1293530_1293533_-	11.27345839	14.57137244	20.10525788	0.044608955	13.21016293	15.17652854	12.4942099	11.32761436	-1.190537693	4.04531919	0.032530835	0.074024915	0.055771918	scaffold_14	1293530	1293533	-	0	JGI_V11_301647	0	KOG1181	KOG1181	0	0
scaffold_14_1383457_1383510_-	22.01218977	24.5316574	21.68481493	25.32386658	22.8960369	31.79507492	26.34506242	31.79572473	0.08318034	4.993541974	0.809267737	0.909120167	0.018598252	scaffold_14	1383457	1383510	-	0	JGI_V11_194892	0	0	0	0	0
scaffold_14_1472716_1472792_-	4.813357757	0	0	1.39E-17	1.39E-17	18.89817571	31.08744332	27.17554658	-3.796173407	3.775454234	0.162590441	0.278701075	0.034255575	scaffold_14	1472716	1472792	-	0	JGI_V11_223280	0	KOG1825	KOG1825	FBgn0016081	Q9VT28
scaffold_14_1541027_1541031_-	6.488097364	5.557513734	4.863888051	11.20744256	9.558698138	11.64335594	9.803648757	9.096262507	0.865705028	3.582993889	0.109636874	0.204325089	0.024071462	scaffold_14	1541027	1541031	-	0	JGI_V11_301598	0	0	0	0	0
scaffold_14_1602242_1602280_-	16.44038196	14.44463311	15.00538934	9.773275142	10.91585515	15.66040036	12.69692358	15.16118054	-0.560020983	4.182783586	0.269248207	0.410996026	0.021330298	scaffold_14	1602242	1602280	-	0	JGI_V11_35278	0	0	0	FBgn0044419	Q8IQ56
scaffold_141_43367_43383_+	26.79776803	33.71608089	30.37461773	20.86572474	24.35365629	22.07105071	27.85428917	31.38041985	-0.42110276	5.071341287	0.220505747	0.352276439	0.020379158	scaffold_141	43367	43383	+	0	JGI_V11_218385	0	KOG4402	KOG4402	FBgn0029800	Q9W482
scaffold_141_132199_132278_+	14.37735805	18.35895204	16.2111108	15.0561543	17.34662067	11.46176905	10.29419613	13.83367582	-0.011296794	4.260327869	1	1	0.021862922	scaffold_141	132199	132278	+	0	JGI_V11_330465	0	KOG3652	KOG3652	FBgn0085437	B7Z138
scaffold_141_139626_139679_+	92.34002751	94.05640575	84.55883896	69.73865271	49.16773413	67.64363397	74.03360305	58.18281658	-0.60207602	6.447966608	0.01315888	0.034174159	0.018665688	scaffold_141	139626	139679	+	0	JGI_V11_301688	0	0	0	FBgn0051195	Q8IN49
scaffold_142_120550_120558_+	16.00940791	15.97818975	13.16710172	10.29163473	9.893708253	14.49186599	18.53352683	19.57323177	-0.572105776	4.266545951	0.212284198	0.342907675	0.021795581	scaffold_142	120550	120558	+	0	JGI_V11_114938	0	0	0	FBgn0039337	Q9VBQ9
scaffold_142_233423_233466_+	0	6.276488742	5.188029605	6.197757167	5.299933884	6.758304259	7.106589002	6.306465581	0.587335208	3.07130977	0.455908378	0.609040208	0.030541934	scaffold_142	233423	233466	+	0	JGI_V11_301724	0	0	0	0	0
scaffold_142_233891_233936_+	16.31100558	15.01949556	21.62471124	23.69684176	44.38201329	23.64194594	38.11967081	43.53337898	0.942259436	5.110032919	0.012135065	0.031815491	0.042496243	scaffold_142	233891	233936	+	0	JGI_V11_301724	0	0	0	0	0
scaffold_142_20791_20797_-	6.038369513	7.085231892	4.679437376	6.15439816	0.029994923	0.031631954	6.001111437	0.030258416	-0.906111871	2.752794054	0.237259839	0.371923791	0.044775388	scaffold_142	20791	20797	-	0	JGI_V11_203413	0	KOG2053	KOG2053	FBgn0243511	Q9VDQ7
scaffold_142_164703_164705_-	1.39E-17	1.39E-17	1.39E-17	0.023602352	6.373930111	5.743809655	6.816816353	6.295462745	4.780262595	2.529730016	0.009459761	0.025612536	0.03333287	scaffold_142	164703	164705	-	0	JGI_V11_231765	0	KOG4498	KOG4498	0	0
scaffold_142_164840_164883_-	12.27935441	10.31838204	15.51228931	12.04593386	19.0354295	15.55488252	22.36982035	23.62434238	0.287576225	4.38931464	0.517072857	0.666753565	0.026075109	scaffold_142	164840	164883	-	0	JGI_V11_231765	0	KOG4498	KOG4498	0	0
