consensus.cluster chr start end strand tpm
9221 scaffold_66 242483 242526 + 163.180257908287
9222 scaffold_66 246244 246415 + 1254.29751519765
9223 scaffold_66 246494 246509 + 14.9087638357832
9224 scaffold_66 263198 263199 + 6.00204529271081
9225 scaffold_66 280747 280748 + 5.17770260928671
9226 scaffold_66 339092 339114 + 164.101717908217
9227 scaffold_66 361122 361126 + 15.7635405465828
9228 scaffold_66 362983 363091 + 920.411216662868
9229 scaffold_66 364507 364508 + 79.5261201606382
9230 scaffold_66 366032 366037 + 46.9885088456897
9231 scaffold_66 368287 368316 + 324.249931484022
9232 scaffold_66 397547 397549 + 22.0616572074414
9233 scaffold_66 469052 469054 + 78.8294494622847
9234 scaffold_66 476435 476462 + 578.575638361514
9235 scaffold_66 487079 487193 + 1813.92262321458
9236 scaffold_66 488133 488141 + 284.842430293048
9237 scaffold_66 489521 489644 + 7665.00181927599
9238 scaffold_66 490250 490251 + 40.7127170593094
9239 scaffold_66 490404 490427 + 38.4979178874489
9240 scaffold_66 653223 653229 + 257.347742238273
9241 scaffold_66 656167 656171 + 47.8441518695028
9242 scaffold_66 660405 660463 + 331.10899880465
9243 scaffold_66 674125 674190 + 263.014396070837
9244 scaffold_66 699332 699333 + 94.7836448820769
9245 scaffold_66 771501 771502 + 129.802134110447
9246 scaffold_66 783945 784004 + 611.926473276975
9247 scaffold_66 788069 788103 + 634.752053971603
9248 scaffold_66 194916 194925 - 370.821910619891
9249 scaffold_66 200326 200327 - 52.0038511923629
9250 scaffold_66 227076 227091 - 89.8480709655026
9251 scaffold_66 257421 257426 - 1112.72558768363
9252 scaffold_66 275202 275207 - 436.304080964388
9253 scaffold_66 346571 346576 - 66.085696070233
9254 scaffold_66 350370 350371 - 17.4050007692221
9255 scaffold_66 350994 350995 - 25.4721243774248
9256 scaffold_66 360100 360107 - 176.430619184516
9257 scaffold_66 629964 629965 - 26.202045594168
9258 scaffold_66 667105 667106 - 5.06753872398273
9259 scaffold_66 667294 667301 - 220.651498707094
9260 scaffold_66 695049 695091 - 90.0630749083903
9261 scaffold_66 768127 768131 - 59.2261284461102
9262 scaffold_66 770085 770086 - 230.337613252235
9263 scaffold_66 770264 770265 - 5.49123292737372
9264 scaffold_66 775371 775384 - 140.677348522347
9265 scaffold_66 780791 780799 - 120.384455580239
9266 scaffold_66 786882 786893 - 30.3663886824058
9267 scaffold_66 794191 794270 - 234.851872174362
9268 scaffold_66 797152 797188 - 1136.77080597435
9269 scaffold_664 62959 62963 - 119.640314607478
9270 scaffold_6642 661 695 + 157.173232275131
9271 scaffold_67 6942 6947 + 47.6328303577545
9272 scaffold_67 71515 71516 + 17.5768019345658
9273 scaffold_67 71623 71720 + 427.576028400612
9274 scaffold_67 72723 72735 + 1947.05813591044
9275 scaffold_67 72878 72988 + 276.122852147567
9276 scaffold_67 98174 98181 + 1706.64407619783
9277 scaffold_67 98415 98434 + 102.381518778246
9278 scaffold_67 99205 99255 + 78.7820913869093
9279 scaffold_67 102465 102470 + 602.578709128506
9280 scaffold_67 110424 110433 + 37.9063235507603
9281 scaffold_67 136959 136998 + 159.703466701097
9282 scaffold_67 143889 143900 + 58.3238350857221
9283 scaffold_67 161793 161808 + 333.035393915229
9284 scaffold_67 182761 182771 + 833.924330648236
9285 scaffold_67 201661 201665 + 121.099620131293
9286 scaffold_67 328585 328620 + 1308.08105004458
9287 scaffold_67 413328 413331 + 66.2338557442424
9288 scaffold_67 413437 413451 + 46.4220344362097
9289 scaffold_67 414080 414082 + 29.4511139078666
9290 scaffold_67 417201 417207 + 1406.66954505178
9291 scaffold_67 417553 417560 + 14.0895224984111
9292 scaffold_67 419229 419235 + 2888.77217693157
9293 scaffold_67 419619 419638 + 85.4591202406594
9294 scaffold_67 419844 419855 + 12.0045828832142
9295 scaffold_67 421985 421995 + 1972.78289919055
9296 scaffold_67 422326 422328 + 4.21420201403099
9297 scaffold_67 422688 422689 + 5.61893601870799
9298 scaffold_67 428077 428080 + 9.78269580510647
9299 scaffold_67 428727 428728 + 28.9688479464314
9300 scaffold_67 438449 438451 + 94.4658082157412
9301 scaffold_67 450508 450509 + 229.681927528568
9302 scaffold_67 450665 450676 + 4.59731128803381
9303 scaffold_67 455311 455312 + 5.83868592111054
9304 scaffold_67 462373 462418 + 3472.66127014059
9305 scaffold_67 463382 463383 + 12.2939973119454
9306 scaffold_67 469631 469633 + 7699.3881573147
9307 scaffold_67 469807 469809 + 104.713045151196
9308 scaffold_67 470101 470217 + 206.294554011987
9309 scaffold_67 470352 470359 + 8.39550100645977
9310 scaffold_67 471779 471797 + 1627.80557161768
9311 scaffold_67 473081 473085 + 286.751866978908
9312 scaffold_67 504844 504864 + 7.97731332039636
9313 scaffold_67 524537 524579 + 1569.02830427213
9314 scaffold_67 616925 616926 + 7.49114420067013
9315 scaffold_67 679815 679821 + 466.198477130329
9316 scaffold_67 682827 682828 + 6.93393877238362
9317 scaffold_67 689333 689336 + 52.5432880868796
9318 scaffold_67 700791 700792 + 8.1629746574373
9319 scaffold_67 52180 52181 - 5.28786649459068
9320 scaffold_67 52450 52538 - 113.425735839766
9321 scaffold_67 52756 52784 - 16669.6906781143
9322 scaffold_67 54798 54802 - 75.1005646049841
9323 scaffold_67 86187 86189 - 63.9715876054129
9324 scaffold_67 87831 87833 - 17.0602661673722
9325 scaffold_67 88519 88522 - 86.9619034121407
9326 scaffold_67 89637 89642 - 95.0599503848239
9327 scaffold_67 92230 92282 - 552.601141389258
9328 scaffold_67 92604 92627 - 120.36689773167
9329 scaffold_67 95648 95661 - 704.905783465795
9330 scaffold_67 96552 96554 - 16.8411969109183
9331 scaffold_67 110011 110164 - 2185.46474966436
9332 scaffold_67 142514 142710 - 122.437879534454
9333 scaffold_67 457601 457667 - 1437.22843799189
9334 scaffold_67 460374 460375 - 10.6163179185695
9335 scaffold_67 466173 466175 - 70.8796951480399
9336 scaffold_67 467972 467976 - 362.808140026561
9337 scaffold_67 516298 516304 - 195.199227577958
9338 scaffold_67 552009 552010 - 11.5853250311528
9339 scaffold_67 567831 567832 - 298.556001401936
9340 scaffold_67 570158 570159 - 283.604156727322
9341 scaffold_67 595626 595630 - 59.1989715482221
9342 scaffold_67 597502 597572 - 195.644992910527
9343 scaffold_67 598785 598786 - 30.3419645430642
9344 scaffold_67 599014 599034 - 2223.64437600305
9345 scaffold_67 630351 630354 - 78.5153629037084
9346 scaffold_67 704777 704779 - 29.4644432623367
9347 scaffold_67 705401 705428 - 101.819374881075
9348 scaffold_67 706328 706373 - 326.698033174131
9349 scaffold_675 260 268 + 358.472448376697
9350 scaffold_675 4147 4209 + 276.670695667925
9351 scaffold_675 8148 8277 + 312.218217130453
9352 scaffold_675 14876 15005 + 10425.6871583602
9353 scaffold_675 15949 16039 + 823.351115109784
9354 scaffold_675 16174 16176 + 5.34100689224144
9355 scaffold_675 16281 16294 + 90.3912553997695
9356 scaffold_675 18681 18703 + 38.9967566904056
9357 scaffold_675 19066 19123 + 65.9385120764031
9358 scaffold_68 145290 145291 + 57.2951854766724
9359 scaffold_68 138634 138726 - 351.654729628444
9360 scaffold_68 141263 141264 - 6.12974838404508
9361 scaffold_68 513147 513155 - 92.6546437334137
9362 scaffold_684 14957 14980 - 174.851096498539
9363 scaffold_69 171377 171478 + 2794.75393004898
9364 scaffold_69 172525 172527 + 21.0165597222512
9365 scaffold_69 286427 286472 + 285.929041678861
9366 scaffold_69 339498 339504 + 54.0563087206517
9367 scaffold_69 376133 376165 + 381.321135522892
9368 scaffold_69 406380 406395 + 47.7497551044844
9369 scaffold_69 409945 410048 + 2127.75090895685
9370 scaffold_69 410193 410208 + 59.0325614106661
9371 scaffold_69 410378 410457 + 117.485015818114
9372 scaffold_69 453262 453265 + 57.0520385577589
9373 scaffold_69 586737 586747 + 535.538379922708
9374 scaffold_69 590767 590794 + 61.223694540662
9375 scaffold_69 636001 636008 + 102.707399150126
9376 scaffold_69 180383 180387 - 15.6528269215086
9377 scaffold_69 277917 277918 - 46.1171101004596
9378 scaffold_69 278128 278143 - 18.5831376590824
9379 scaffold_69 278540 278558 - 37.8428411782408
9380 scaffold_69 278730 278732 - 74.3287550915012
9381 scaffold_69 278902 278912 - 33.5235454919616
9382 scaffold_69 279074 279146 - 694.75837475025
9383 scaffold_69 373382 373420 - 389.076503051796
9384 scaffold_69 412851 412857 - 101.955238449251
9385 scaffold_69 467153 467173 - 8.34288338836888
9386 scaffold_69 479333 479405 - 805.852752719364
9387 scaffold_69 489339 489349 - 186.686389621568
9388 scaffold_69 586148 586225 - 393.386855990592
9389 scaffold_69 589140 589148 - 43.6078622444101
9390 scaffold_69 640752 640756 - 50.2499493638076
9391 scaffold_69 642238 642342 - 125.177707135995
9392 scaffold_69 642786 642825 - 122.289328693378
9393 scaffold_69 643292 643379 - 10770.3934785336
9394 scaffold_69 646067 646103 - 95.1227613900872
9395 scaffold_69 646950 646974 - 152.410071373717
9396 scaffold_6994 406 411 - 47.4822818478821
9397 scaffold_7 6647 6652 + 187.17393409788
9398 scaffold_7 13104 13106 + 85.290567065818
9399 scaffold_7 24359 24361 + 49.5784808809324
9400 scaffold_7 39563 39583 + 1427.69490248785
9401 scaffold_7 102545 102596 + 89.962262284003
9402 scaffold_7 112091 112160 + 176.020479473156
9403 scaffold_7 119910 119942 + 1232.51374108015
9404 scaffold_7 122808 122874 + 348.645470429035
9405 scaffold_7 126797 126808 + 30.1433263982045
9406 scaffold_7 127003 127052 + 84.0612111520147
9407 scaffold_7 130324 130349 + 59.6489480693258
9408 scaffold_7 140316 140322 + 305.851409062142
9409 scaffold_7 170282 170294 + 62.9152112084883
9410 scaffold_7 174890 174895 + 702.735183550729
9411 scaffold_7 175719 175721 + 22.2994812099176
9412 scaffold_7 199270 199271 + 36.5286519439927
9413 scaffold_7 281023 281027 + 257.123998115838
9414 scaffold_7 562652 562694 + 126.202104892362
9415 scaffold_7 572209 572304 + 121.823546083381
9416 scaffold_7 576154 576200 + 34443.1913201862
9417 scaffold_7 577181 577268 + 1436.68948117875
9418 scaffold_7 577404 577422 + 18.2191294914345
9419 scaffold_7 578117 578182 + 1522.74189142323
9420 scaffold_7 578567 578650 + 196.684485189241
9421 scaffold_7 581090 581093 + 7.65155463685134
9422 scaffold_7 643418 643430 + 162.552256176161
9423 scaffold_7 649737 649738 + 46.1533270632386
9424 scaffold_7 763180 763182 + 209.402541876165
9425 scaffold_7 777951 777999 + 876.040662110665
9426 scaffold_7 785437 785531 + 276.524180414092
9427 scaffold_7 800288 800303 + 17.6062981439919
9428 scaffold_7 839902 839937 + 218.146690171348
9429 scaffold_7 848030 848039 + 116.814180201142
9430 scaffold_7 866999 867004 + 82.2800181368895
9431 scaffold_7 899876 899877 + 156.696451227339
9432 scaffold_7 904567 904570 + 159.855272469277
9433 scaffold_7 911419 911421 + 150.902910295585
9434 scaffold_7 918304 918308 + 103.957555733131
9435 scaffold_7 921689 921692 + 7.54119878663738
9436 scaffold_7 943397 943554 + 351.764677890899
9437 scaffold_7 949489 949493 + 54.4374439627262
9438 scaffold_7 977575 977596 + 184.225227697125
9439 scaffold_7 1031937 1031939 + 8.0768250978654
9440 scaffold_7 1034010 1034011 + 165.31763622348
9441 scaffold_7 1060331 1060336 + 22.633420718265
9442 scaffold_7 1114937 1114944 + 434.353081638839
9443 scaffold_7 1135195 1135223 + 58.914989977315
9444 scaffold_7 1376638 1376643 + 39.8430169262529
9445 scaffold_7 1386249 1386253 + 610.173685089846
9446 scaffold_7 1388734 1388751 + 3195.24793929876
9447 scaffold_7 1454798 1454802 + 249.791350985729
9448 scaffold_7 1478174 1478175 + 5.49123292737372
9449 scaffold_7 1498709 1498722 + 24.6039446948393
9450 scaffold_7 1501092 1501093 + 96.1069319106915
9451 scaffold_7 1504677 1504690 + 40.612051267671
9452 scaffold_7 1533484 1533510 + 47.7779181380644
9453 scaffold_7 1544179 1544186 + 137.529541176195
9454 scaffold_7 1545642 1545679 + 126.897184196548
9455 scaffold_7 1549276 1549321 + 537.68040168578
9456 scaffold_7 1564967 1564971 + 112.309323252184
9457 scaffold_7 1571571 1571575 + 116.426025231558
9458 scaffold_7 1579073 1579074 + 14.4433624986132
9459 scaffold_7 1584493 1584512 + 629.457138792427
9460 scaffold_7 1597923 1597934 + 599.757036565831
9461 scaffold_7 1607312 1607338 + 333.474502879563
9462 scaffold_7 1615551 1615558 + 91.4981798930719
9463 scaffold_7 1615659 1615664 + 30.8743730171034
9464 scaffold_7 1616118 1616149 + 96.4131066178026
9465 scaffold_7 1619535 1619537 + 17.1944567895558
9466 scaffold_7 1624231 1624235 + 14.2979919446162
9467 scaffold_7 1667790 1667792 + 73.1600676513178
9468 scaffold_7 1677009 1677010 + 18.3868294667527
9469 scaffold_7 1747485 1747486 + 52.9319782446083
9470 scaffold_7 1747685 1747686 + 33.6671428360132
9471 scaffold_7 1748837 1748922 + 49.0868813162486
9472 scaffold_7 1794614 1794643 + 2155.00628011281
9473 scaffold_7 1795865 1795868 + 31.5384861898545
9474 scaffold_7 1796411 1796457 + 90.0979705119258
9475 scaffold_7 1887324 1887328 + 1482.4869920673
9476 scaffold_7 1889980 1889984 + 88.6753963484612
9477 scaffold_7 1912285 1912295 + 1229.70731983967
9478 scaffold_7 1915095 1915122 + 24.5866849373535
9479 scaffold_7 1927659 1927696 + 274.848337162547
9480 scaffold_7 2070957 2070959 + 13.5555699403837
9481 scaffold_7 2075938 2075943 + 44.4130914296693
9482 scaffold_7 2078038 2078131 + 560.993563411389
9483 scaffold_7 2137442 2137449 + 155.502959625938
9484 scaffold_7 2149590 2149592 + 69.2264112706949
9485 scaffold_7 2191715 2191724 + 90.1137680559371
9486 scaffold_7 2241057 2241059 + 11.5682048224382
9487 scaffold_7 2244323 2244353 + 134.368985217164
9488 scaffold_7 2245528 2245529 + 11.4783859707035
9489 scaffold_7 2251699 2251700 + 79.1468182158125
9490 scaffold_7 2298157 2298158 + 32.9753715361976
9491 scaffold_7 2304490 2304509 + 157.360442017419
9492 scaffold_7 2307466 2307471 + 637.242183475884
9493 scaffold_7 96711 96716 - 56.5413569296891
9494 scaffold_7 102163 102184 - 134.273715789051
9495 scaffold_7 111470 111471 - 7.66218548005635
9496 scaffold_7 117449 117640 - 188.171574563613
9497 scaffold_7 117852 117854 - 10.2402506994973
9498 scaffold_7 118280 118282 - 84.541427764822
9499 scaffold_7 118671 118690 - 60.9850802277596
9500 scaffold_7 126454 126560 - 71.6673544317388
9501 scaffold_7 163047 163065 - 66.0361158588894
9502 scaffold_7 174495 174498 - 14.3126539165477
9503 scaffold_7 265529 265551 - 108.660498238935
9504 scaffold_7 312975 312991 - 60.400004891676
9505 scaffold_7 313157 313163 - 227.84268069734
9506 scaffold_7 314835 314839 - 39.9131651333426
9507 scaffold_7 327353 327410 - 318.009657742271
9508 scaffold_7 377164 377165 - 7.9175916627249
9509 scaffold_7 407485 407486 - 43.7340270073298
9510 scaffold_7 489239 489240 - 22.2925324985721
9511 scaffold_7 489856 489955 - 105.808180019705
9512 scaffold_7 554396 554416 - 112.478848762167
9513 scaffold_7 562592 562617 - 502.521890676584
9514 scaffold_7 572077 572152 - 805.150701547511
9515 scaffold_7 602683 602687 - 75.99356926708
9516 scaffold_7 658880 658886 - 1052.48738028447
9517 scaffold_7 673650 673653 - 24.1386798661726
9518 scaffold_7 673965 673979 - 912.494241782451
9519 scaffold_7 680315 680317 - 395.732862869958
9520 scaffold_7 681546 681582 - 3289.33510613965
9521 scaffold_7 696388 696399 - 595.789290826692
9522 scaffold_7 731998 732024 - 250.881314219949
9523 scaffold_7 732540 732541 - 5.28786649459068
9524 scaffold_7 749639 749682 - 3204.45874779454
9525 scaffold_7 750502 750503 - 12.3867057114233
9526 scaffold_7 756412 756473 - 503.234948359249
9527 scaffold_7 756942 756943 - 6.5128576580479
9528 scaffold_7 777750 777754 - 49.7051029403442
9529 scaffold_7 804783 804810 - 129.574461033239
9530 scaffold_7 804969 805082 - 716.658884477188
9531 scaffold_7 805302 805418 - 418.452042293024
9532 scaffold_7 805531 805597 - 11771.4840688713
9533 scaffold_7 813034 813086 - 127.036669406416
9534 scaffold_7 813206 813268 - 830.008274523366
9535 scaffold_7 819617 819618 - 5.49123292737372
9536 scaffold_7 827319 827402 - 283.268671617682
9537 scaffold_7 839764 839791 - 126.159584538774
9538 scaffold_7 847681 847788 - 244.508272808754
9539 scaffold_7 926914 926929 - 35.6054171670226
9540 scaffold_7 932221 932227 - 4195.2150153266
9541 scaffold_7 949185 949255 - 678.573956973028
9542 scaffold_7 976058 976059 - 35.4802987095797
9543 scaffold_7 1012029 1012034 - 136.889061774541
9544 scaffold_7 1020932 1020933 - 40.8255208238786
9545 scaffold_7 1029884 1029911 - 38.7658594802948
9546 scaffold_7 1159252 1159322 - 826.3250979764
9547 scaffold_7 1178260 1178271 - 94.5533301164033
9548 scaffold_7 1180510 1180532 - 428.995951265876
9549 scaffold_7 1193228 1193244 - 38.3546941557673
9550 scaffold_7 1194985 1194987 - 25.4924719156815
9551 scaffold_7 1195467 1195475 - 952.370673191071
9552 scaffold_7 1213468 1213469 - 26.4081967634556
9553 scaffold_7 1227528 1227529 - 123.613078899654
9554 scaffold_7 1328627 1328631 - 56.5666658089858
9555 scaffold_7 1362305 1362306 - 36.8417279560805
9556 scaffold_7 1400596 1400608 - 106.825265386383
9557 scaffold_7 1420912 1420925 - 200.64991504522
9558 scaffold_7 1427062 1427078 - 71.4854830756827
9559 scaffold_7 1430153 1430154 - 12.5921207481981
9560 scaffold_7 1430776 1430784 - 525.467797211035
9561 scaffold_7 1430882 1430886 - 292.818696043584
9562 scaffold_7 1435083 1435088 - 1492.79994531593
9563 scaffold_7 1437028 1437051 - 67.642983038188
9564 scaffold_7 1441194 1441215 - 1063.82160156498
9565 scaffold_7 1472318 1472329 - 1512.47280674983
9566 scaffold_7 1473391 1473397 - 83.2384234546714
9567 scaffold_7 1473792 1473817 - 21.8355545504055
9568 scaffold_7 1473933 1473935 - 30.0944412211156
9569 scaffold_7 1474505 1474528 - 85.9949402810227
9570 scaffold_7 1475098 1475114 - 157.406253164287
9571 scaffold_7 1475723 1475729 - 7370.24728381089
9572 scaffold_7 1489679 1489799 - 675.022097659498
9573 scaffold_7 1498265 1498270 - 174.688567663087
9574 scaffold_7 1538146 1538147 - 18.6722002156259
9575 scaffold_7 1545520 1545525 - 36.8729158657358
9576 scaffold_7 1555329 1555379 - 474.230505483434
9577 scaffold_7 1597487 1597489 - 50.3883545041447
9578 scaffold_7 1597693 1597697 - 40.602458644975
9579 scaffold_7 1617149 1617157 - 15.2123719705863
9580 scaffold_7 1618819 1618860 - 13565.1989560623
9581 scaffold_7 1646878 1646880 - 53.8888067942043
9582 scaffold_7 1688299 1688305 - 26.2429454768155
9583 scaffold_7 1746886 1746896 - 917.000431127127
9584 scaffold_7 1790707 1790711 - 135.509758616013
9585 scaffold_7 1793715 1793748 - 355.592538284261
9586 scaffold_7 1802092 1802114 - 171.267790475441
9587 scaffold_7 1813715 1813720 - 93.439799317679
9588 scaffold_7 1927495 1927506 - 26.4217122775304
9589 scaffold_7 1934421 1934433 - 8.91517583264475
9590 scaffold_7 1963562 1963574 - 42.2761054918763
9591 scaffold_7 1986892 1986896 - 36.4723677766139
9592 scaffold_7 2062488 2062494 - 188.469225050543
9593 scaffold_7 2087820 2087823 - 218.862062215316
9594 scaffold_7 2119384 2119385 - 201.256648189895
9595 scaffold_7 2121693 2121697 - 148.729270591696
9596 scaffold_7 2126843 2126870 - 108.632243411608
9597 scaffold_7 2151500 2151504 - 31.814648465534
9598 scaffold_7 2168635 2168636 - 50.5176704679178
9599 scaffold_7 2187951 2187952 - 5.87434220137654
9600 scaffold_7 2191084 2191143 - 151.253582410426
9601 scaffold_7 2191280 2191385 - 394.1706166064
9602 scaffold_7 2212051 2212052 - 11.9558237482475
9603 scaffold_7 2223165 2223167 - 24.9334148124986
9604 scaffold_7 2224446 2224449 - 150.829589553043
9605 scaffold_7 2264767 2264768 - 73.9586582150156
9606 scaffold_7 2275972 2275973 - 25.8033136126707
9607 scaffold_7 2276784 2276791 - 255.356083889611
9608 scaffold_7 2277055 2277089 - 167.112932865209
9609 scaffold_7 2288712 2288717 - 324.279990433975
9610 scaffold_7 2315234 2315239 - 305.470240571509
9611 scaffold_70 30797 30817 + 53.7866231063799
9612 scaffold_70 32380 32422 + 357.42380811871
9613 scaffold_70 35103 35203 + 3103.96006419333
9614 scaffold_70 35491 35512 + 207.955285678358
9615 scaffold_70 35856 35859 + 61.6192501021364
9616 scaffold_70 42665 42697 + 144.457181117557
9617 scaffold_70 51671 51672 + 16.687633711803
9618 scaffold_70 61881 61967 + 1700.11361821985
9619 scaffold_70 62225 62255 + 261.867710340136
9620 scaffold_70 121634 121691 + 796.736179799272
9621 scaffold_70 124803 124804 + 5.39803037989465
9622 scaffold_70 126897 126903 + 15.9432903670681
9623 scaffold_70 130919 130971 + 587.51451752245
9624 scaffold_70 183937 183938 + 24.9270134227319
9625 scaffold_70 270613 270627 + 158.394831659249
9626 scaffold_70 288001 288005 + 257.212383183751
9627 scaffold_70 385200 385201 + 75.2245159482847
9628 scaffold_70 429483 429489 + 43.952920987435
9629 scaffold_70 499598 499605 + 3479.62861002281
9630 scaffold_70 500025 500107 + 114.987755175654
9631 scaffold_70 500769 500777 + 881.625214991564
9632 scaffold_70 501473 501484 + 6.89723553493864
9633 scaffold_70 552056 552087 + 132.832583850049
9634 scaffold_70 553043 553049 + 70.0286287006552
9635 scaffold_70 553804 553876 + 280.02966354089
9636 scaffold_70 602453 602483 + 176.340405802677
9637 scaffold_70 604523 604566 + 724.750383519892
9638 scaffold_70 604773 604795 + 1494.6935168758
9639 scaffold_70 605081 605085 + 13.7504777076146
9640 scaffold_70 606175 606241 + 10471.0829028074
9641 scaffold_70 606402 606403 + 168.667218781575
9642 scaffold_70 606632 606636 + 11.6637424558747
9643 scaffold_70 606830 606837 + 30.4784710428994
9644 scaffold_70 607281 607282 + 43.2948539368533
9645 scaffold_70 25520 25674 - 1374.14285576233
9646 scaffold_70 39323 39338 - 175.580131836818
9647 scaffold_70 43863 43865 - 44.839705767504
9648 scaffold_70 65386 65394 - 152.465942291108
9649 scaffold_70 81554 81563 - 68.4296045033633
9650 scaffold_70 130675 130726 - 127.26558640646
9651 scaffold_70 135604 135610 - 39.8764842317951
9652 scaffold_70 170793 170799 - 104.515312528012
9653 scaffold_70 178385 178388 - 120.514764444368
9654 scaffold_70 181159 181160 - 11.4501593125521
9655 scaffold_70 419988 419991 - 14.0264697138705
9656 scaffold_70 420203 420204 - 16.1546619467066
9657 scaffold_70 420380 420435 - 19.799927459982
9658 scaffold_70 498824 498836 - 544.840119179557
9659 scaffold_70 679443 679450 - 729.97993879705
9660 scaffold_70 682578 682607 - 830.914026389185
9661 scaffold_70 683179 683224 - 1766.80803532557
9662 scaffold_70 684164 684165 - 250.160168871826
9663 scaffold_70 685007 685012 - 60.7992115940687
9664 scaffold_71 478275 478310 + 252.044098198467
9665 scaffold_71 573514 573535 + 35.6282175590039
9666 scaffold_71 450381 450389 - 430.083273531795
9667 scaffold_71 452162 452168 - 129.217599966416
9668 scaffold_71 464942 464946 - 88.1738137641687
9669 scaffold_71 469358 469362 - 292.397095553517
9670 scaffold_71 470970 470972 - 37.4324948012393
9671 scaffold_71 475493 475499 - 521.802574225184
9672 scaffold_71 578962 578968 - 90.6871422436953
9673 scaffold_716 320 338 - 13.0780358467827
9674 scaffold_7171 526 527 + 12.6007789121538
9675 scaffold_718 575 579 + 196.146272292559
9676 scaffold_7194 152 170 - 92.3824355117413
9677 scaffold_72 50835 50845 + 425.571559898061
9678 scaffold_72 70687 70690 + 102.622281947625
9679 scaffold_72 76453 76454 + 11.7080994733649
9680 scaffold_72 85796 85820 + 5505.61766575162
9681 scaffold_72 130742 130802 + 215.61116082734
9682 scaffold_72 150861 150869 + 1072.74333902934
9683 scaffold_72 159785 159823 + 132.921464748614
9684 scaffold_72 323908 323913 + 69.3867566514081
9685 scaffold_72 332292 332294 + 72.8828538081339
9686 scaffold_72 337538 337547 + 290.003502444202
9687 scaffold_72 348274 348277 + 55.1863237505148
9688 scaffold_72 359036 359040 + 436.912504428977
9689 scaffold_72 359506 359519 + 4.72501437936808
9690 scaffold_72 423524 423594 + 1048.70993505721
9691 scaffold_72 436462 436469 + 9.87186890561196
9692 scaffold_72 440533 440544 + 23.5410727385446
9693 scaffold_72 487610 487615 + 222.644267038462
9694 scaffold_72 489783 489797 + 217.101680968197
9695 scaffold_72 497820 497821 + 31.9436839479124
9696 scaffold_72 501094 501098 + 35.3526321082865
9697 scaffold_72 505766 505772 + 155.041610822486
9698 scaffold_72 506008 506009 + 6.5128576580479
9699 scaffold_72 512521 512528 + 6121.74695245626
9700 scaffold_72 512747 512808 + 90.2128338654574
9701 scaffold_72 513148 513182 + 49.7879288884532
9702 scaffold_72 524630 524635 + 64.2632619994218
9703 scaffold_72 551164 551165 + 5.57163054303576
9704 scaffold_72 564133 564141 + 261.48739664112
9705 scaffold_72 565181 565205 + 148.528803251931
9706 scaffold_72 576129 576182 + 214.541256398015
9707 scaffold_72 584742 584755 + 86.7646931122498
9708 scaffold_72 587895 587936 + 717.684662133166
9709 scaffold_72 590449 590450 + 50.2918207650682
9710 scaffold_72 603069 603079 + 120.08024289204
9711 scaffold_72 130640 130658 - 445.530959633623
9712 scaffold_72 143068 143069 - 36.8229858295392
9713 scaffold_72 159539 159565 - 43.6568722859133
9714 scaffold_72 169691 169695 - 32.6721733915117
9715 scaffold_72 176205 176206 - 61.6559088155531
9716 scaffold_72 186179 186180 - 156.151043681712
9717 scaffold_72 197030 197152 - 930.600859152043
9718 scaffold_72 200213 200225 - 129.381654831769
9719 scaffold_72 235168 235171 - 25.5337786740308
9720 scaffold_72 272093 272097 - 51.0299779771375
9721 scaffold_72 274476 274585 - 107.473104690314
9722 scaffold_72 291038 291056 - 150.669053505144
9723 scaffold_72 323350 323356 - 291.320084777805
9724 scaffold_72 325490 325509 - 105.667945265185
9725 scaffold_72 331194 331307 - 83.3357850520805
9726 scaffold_72 341518 341547 - 132.776906304099
9727 scaffold_72 369229 369230 - 48.7326132193398
9728 scaffold_72 376934 376935 - 16.4096679410958
9729 scaffold_72 385588 385589 - 28.2031103742277
9730 scaffold_72 476046 476047 - 155.075494835402
9731 scaffold_72 495998 496045 - 554.580121813002
9732 scaffold_72 528452 528482 - 465.061466596632
9733 scaffold_72 538739 538745 - 51.3199741086611
9734 scaffold_72 549938 550028 - 1227.65124927382
9735 scaffold_72 582594 582632 - 598.72916668779
9736 scaffold_72 587428 587430 - 65.9900075422426
9737 scaffold_72 590138 590161 - 161.746686520658
9738 scaffold_72 602562 602566 - 125.462560835895
9739 scaffold_7219 570 575 - 18.7391279866359
9740 scaffold_73 163817 163838 + 116.037706698666
9741 scaffold_73 186502 186503 + 34.4700250622256
9742 scaffold_73 367241 367304 + 3226.21449830908
9743 scaffold_73 368032 368102 + 448.136015566414
9744 scaffold_73 368427 368428 + 30.4575241084124
9745 scaffold_73 369566 369569 + 51.5053514728021
9746 scaffold_73 370196 370198 + 11.3821942156574
9747 scaffold_73 370355 370433 + 47.5029166535761
9748 scaffold_73 497317 497365 + 408.164146051458
9749 scaffold_73 502769 502775 + 244.285738118212
9750 scaffold_73 505851 505931 + 1308.29451529481
9751 scaffold_73 528330 528343 + 74.2222721933241
9752 scaffold_73 528481 528485 + 112.395706515042
9753 scaffold_73 528900 528930 + 411.326355849497
9754 scaffold_73 530009 530028 + 40.8388741895979
9755 scaffold_73 530171 530221 + 35.4882310567699
9756 scaffold_73 562201 562225 + 959.044465745182
9757 scaffold_73 160051 160058 - 199.735895989158
9758 scaffold_73 175832 175855 - 80.5987598978714
