#1_usercol	2_usercol	3_usercol	4_usercol	5_usercol	6_usercol	7_usercol	8_usercol	9_usercol	10_pct_at	11_pct_gc	12_num_A	13_num_C	14_num_G	15_num_T	16_num_N	17_num_oth	18_seq_len
scaffold_7	1571571	1571575	.	0	+	1571571	1571575	0	0.500000	0.500000	2	1	1	0	0	0	4
scaffold_7	1579073	1579074	.	0	+	1579073	1579074	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	1584493	1584512	.	0	+	1584493	1584512	0	0.473684	0.526316	5	5	5	4	0	0	19
scaffold_7	1597923	1597934	.	0	+	1597923	1597934	0	0.818182	0.181818	4	1	1	5	0	0	11
scaffold_7	1607312	1607338	.	0	+	1607312	1607338	0	0.653846	0.346154	8	6	3	9	0	0	26
scaffold_7	1615551	1615558	.	0	+	1615551	1615558	0	0.285714	0.714286	1	3	2	1	0	0	7
scaffold_7	1615659	1615664	.	0	+	1615659	1615664	0	0.600000	0.400000	3	1	1	0	0	0	5
scaffold_7	1616118	1616149	.	0	+	1616118	1616149	0	0.451613	0.548387	3	7	10	11	0	0	31
scaffold_7	1619535	1619537	.	0	+	1619535	1619537	0	0.000000	1.000000	0	0	2	0	0	0	2
scaffold_7	1624231	1624235	.	0	+	1624231	1624235	0	0.750000	0.250000	2	0	1	1	0	0	4
scaffold_7	1667790	1667792	.	0	+	1667790	1667792	0	0.500000	0.500000	1	1	0	0	0	0	2
scaffold_7	1677009	1677010	.	0	+	1677009	1677010	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	1747485	1747486	.	0	+	1747485	1747486	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	1747685	1747686	.	0	+	1747685	1747686	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	1748837	1748922	.	0	+	1748837	1748922	0	0.635294	0.364706	27	16	15	27	0	0	85
scaffold_7	1794614	1794643	.	0	+	1794614	1794643	0	0.344828	0.655172	6	10	9	4	0	0	29
scaffold_7	1795865	1795868	.	0	+	1795865	1795868	0	0.000000	1.000000	0	2	1	0	0	0	3
scaffold_7	1796411	1796457	.	0	+	1796411	1796457	0	0.434783	0.565217	9	12	14	11	0	0	46
scaffold_7	1887324	1887328	.	0	+	1887324	1887328	0	0.500000	0.500000	2	1	1	0	0	0	4
scaffold_7	1889980	1889984	.	0	+	1889980	1889984	0	0.500000	0.500000	1	1	1	1	0	0	4
scaffold_7	1912285	1912295	.	0	+	1912285	1912295	0	0.400000	0.600000	1	1	5	3	0	0	10
scaffold_7	1915095	1915122	.	0	+	1915095	1915122	0	0.518519	0.481481	12	3	10	2	0	0	27
scaffold_7	1927659	1927696	.	0	+	1927659	1927696	0	0.567568	0.432432	7	8	8	14	0	0	37
scaffold_7	2070957	2070959	.	0	+	2070957	2070959	0	0.500000	0.500000	1	0	1	0	0	0	2
scaffold_7	2075938	2075943	.	0	+	2075938	2075943	0	0.600000	0.400000	3	1	1	0	0	0	5
scaffold_7	2078038	2078131	.	0	+	2078038	2078131	0	0.569892	0.430108	27	20	20	26	0	0	93
scaffold_7	2137442	2137449	.	0	+	2137442	2137449	0	0.285714	0.714286	1	3	2	1	0	0	7
scaffold_7	2149590	2149592	.	0	+	2149590	2149592	0	0.500000	0.500000	1	1	0	0	0	0	2
scaffold_7	2191715	2191724	.	0	+	2191715	2191724	0	0.666667	0.333333	2	1	2	4	0	0	9
scaffold_7	2241057	2241059	.	0	+	2241057	2241059	0	0.500000	0.500000	1	1	0	0	0	0	2
scaffold_7	2244323	2244353	.	0	+	2244323	2244353	0	0.666667	0.333333	10	3	7	10	0	0	30
scaffold_7	2245528	2245529	.	0	+	2245528	2245529	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	2251699	2251700	.	0	+	2251699	2251700	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_7	2298157	2298158	.	0	+	2298157	2298158	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_7	2304490	2304509	.	0	+	2304490	2304509	0	0.473684	0.526316	4	5	5	5	0	0	19
scaffold_7	2307466	2307471	.	0	+	2307466	2307471	0	0.400000	0.600000	1	1	2	1	0	0	5
scaffold_7	96711	96716	.	0	-	96711	96716	0	0.600000	0.400000	1	1	1	2	0	0	5
scaffold_7	102163	102184	.	0	-	102163	102184	0	0.619048	0.380952	6	4	4	7	0	0	21
scaffold_7	111470	111471	.	0	-	111470	111471	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	117449	117640	.	0	-	117449	117640	0	0.539267	0.460733	53	48	40	50	0	0	191
scaffold_7	117852	117854	.	0	-	117852	117854	0	0.000000	1.000000	0	0	2	0	0	0	2
scaffold_7	118280	118282	.	0	-	118280	118282	0	0.000000	1.000000	0	0	2	0	0	0	2
scaffold_7	118671	118690	.	0	-	118671	118690	0	0.578947	0.421053	4	3	5	7	0	0	19
scaffold_7	126454	126560	.	0	-	126454	126560	0	0.566038	0.433962	33	21	25	27	0	0	106
scaffold_7	163047	163065	.	0	-	163047	163065	0	0.388889	0.611111	4	4	7	3	0	0	18
scaffold_7	174495	174498	.	0	-	174495	174498	0	0.666667	0.333333	2	1	0	0	0	0	3
scaffold_7	265529	265551	.	0	-	265529	265551	0	0.545455	0.454545	6	7	3	6	0	0	22
scaffold_7	312975	312991	.	0	-	312975	312991	0	0.562500	0.437500	6	6	1	3	0	0	16
scaffold_7	313157	313163	.	0	-	313157	313163	0	0.666667	0.333333	0	0	2	4	0	0	6
scaffold_7	314835	314839	.	0	-	314835	314839	0	0.500000	0.500000	2	1	1	0	0	0	4
scaffold_7	327353	327410	.	0	-	327353	327410	0	0.508772	0.491228	16	13	15	13	0	0	57
scaffold_7	377164	377165	.	0	-	377164	377165	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	407485	407486	.	0	-	407485	407486	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	489239	489240	.	0	-	489239	489240	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	489856	489955	.	0	-	489856	489955	0	0.474747	0.525253	28	30	22	19	0	0	99
scaffold_7	554396	554416	.	0	-	554396	554416	0	0.500000	0.500000	3	6	4	7	0	0	20
scaffold_7	562592	562617	.	0	-	562592	562617	0	0.600000	0.400000	6	4	6	9	0	0	25
scaffold_7	572077	572152	.	0	-	572077	572152	0	0.586667	0.413333	24	17	14	20	0	0	75
scaffold_7	602683	602687	.	0	-	602683	602687	0	0.500000	0.500000	2	1	1	0	0	0	4
scaffold_7	658880	658886	.	0	-	658880	658886	0	0.666667	0.333333	2	2	0	2	0	0	6
scaffold_7	673650	673653	.	0	-	673650	673653	0	0.333333	0.666667	0	1	1	1	0	0	3
scaffold_7	673965	673979	.	0	-	673965	673979	0	0.428571	0.571429	2	5	3	4	0	0	14
scaffold_7	680315	680317	.	0	-	680315	680317	0	0.500000	0.500000	1	1	0	0	0	0	2
scaffold_7	681546	681582	.	0	-	681546	681582	0	0.638889	0.361111	12	6	7	11	0	0	36
scaffold_7	696388	696399	.	0	-	696388	696399	0	0.454545	0.545455	5	3	3	0	0	0	11
scaffold_7	731998	732024	.	0	-	731998	732024	0	0.461538	0.538462	7	4	10	5	0	0	26
scaffold_7	732540	732541	.	0	-	732540	732541	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	749639	749682	.	0	-	749639	749682	0	0.604651	0.395349	15	6	11	11	0	0	43
scaffold_7	750502	750503	.	0	-	750502	750503	0	0.000000	1.000000	0	1	0	0	0	0	1
scaffold_7	756412	756473	.	0	-	756412	756473	0	0.606557	0.393443	10	11	13	27	0	0	61
scaffold_7	756942	756943	.	0	-	756942	756943	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_7	777750	777754	.	0	-	777750	777754	0	0.250000	0.750000	1	1	2	0	0	0	4
scaffold_7	804783	804810	.	0	-	804783	804810	0	0.370370	0.629630	4	10	7	6	0	0	27
scaffold_7	804969	805082	.	0	-	804969	805082	0	0.415929	0.584071	30	36	30	17	0	0	113
scaffold_7	805302	805418	.	0	-	805302	805418	0	0.482759	0.517241	26	32	28	30	0	0	116
scaffold_7	805531	805597	.	0	-	805531	805597	0	0.469697	0.530303	16	12	23	15	0	0	66
scaffold_7	813034	813086	.	0	-	813034	813086	0	0.557692	0.442308	16	10	13	13	0	0	52
scaffold_7	813206	813268	.	0	-	813206	813268	0	0.580645	0.419355	18	17	9	18	0	0	62
scaffold_7	819617	819618	.	0	-	819617	819618	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	827319	827402	.	0	-	827319	827402	0	0.662651	0.337349	29	13	15	26	0	0	83
scaffold_7	839764	839791	.	0	-	839764	839791	0	0.666667	0.333333	11	6	3	7	0	0	27
scaffold_7	847681	847788	.	0	-	847681	847788	0	0.598131	0.401869	31	22	21	33	0	0	107
scaffold_7	926914	926929	.	0	-	926914	926929	0	0.600000	0.400000	6	4	2	3	0	0	15
scaffold_7	932221	932227	.	0	-	932221	932227	0	0.166667	0.833333	1	3	2	0	0	0	6
scaffold_7	949185	949255	.	0	-	949185	949255	0	0.628571	0.371429	20	16	10	24	0	0	70
scaffold_7	976058	976059	.	0	-	976058	976059	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	1012029	1012034	.	0	-	1012029	1012034	0	0.600000	0.400000	3	1	1	0	0	0	5
scaffold_7	1020932	1020933	.	0	-	1020932	1020933	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	1029884	1029911	.	0	-	1029884	1029911	0	0.555556	0.444444	7	4	8	8	0	0	27
scaffold_7	1159252	1159322	.	0	-	1159252	1159322	0	0.585714	0.414286	23	14	15	18	0	0	70
scaffold_7	1178260	1178271	.	0	-	1178260	1178271	0	0.636364	0.363636	2	0	4	5	0	0	11
scaffold_7	1180510	1180532	.	0	-	1180510	1180532	0	0.500000	0.500000	3	8	3	8	0	0	22
scaffold_7	1193228	1193244	.	0	-	1193228	1193244	0	0.437500	0.562500	3	4	5	4	0	0	16
scaffold_7	1194985	1194987	.	0	-	1194985	1194987	0	0.500000	0.500000	1	0	1	0	0	0	2
scaffold_7	1195467	1195475	.	0	-	1195467	1195475	0	0.625000	0.375000	2	2	1	3	0	0	8
scaffold_7	1213468	1213469	.	0	-	1213468	1213469	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	1227528	1227529	.	0	-	1227528	1227529	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	1328627	1328631	.	0	-	1328627	1328631	0	0.750000	0.250000	1	0	1	2	0	0	4
scaffold_7	1362305	1362306	.	0	-	1362305	1362306	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_7	1400596	1400608	.	0	-	1400596	1400608	0	0.333333	0.666667	0	4	4	4	0	0	12
scaffold_7	1420912	1420925	.	0	-	1420912	1420925	0	0.538462	0.461538	3	2	4	4	0	0	13
scaffold_7	1427062	1427078	.	0	-	1427062	1427078	0	0.812500	0.187500	8	1	2	5	0	0	16
scaffold_7	1430153	1430154	.	0	-	1430153	1430154	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	1430776	1430784	.	0	-	1430776	1430784	0	0.625000	0.375000	1	2	1	4	0	0	8
scaffold_7	1430882	1430886	.	0	-	1430882	1430886	0	0.500000	0.500000	1	0	2	1	0	0	4
scaffold_7	1435083	1435088	.	0	-	1435083	1435088	0	0.600000	0.400000	2	1	1	1	0	0	5
scaffold_7	1437028	1437051	.	0	-	1437028	1437051	0	0.739130	0.260870	8	3	3	9	0	0	23
scaffold_7	1441194	1441215	.	0	-	1441194	1441215	0	0.619048	0.380952	7	3	5	6	0	0	21
scaffold_7	1472318	1472329	.	0	-	1472318	1472329	0	0.545455	0.454545	4	3	2	2	0	0	11
scaffold_7	1473391	1473397	.	0	-	1473391	1473397	0	0.666667	0.333333	3	0	2	1	0	0	6
scaffold_7	1473792	1473817	.	0	-	1473792	1473817	0	0.640000	0.360000	6	3	6	10	0	0	25
scaffold_7	1473933	1473935	.	0	-	1473933	1473935	0	0.000000	1.000000	0	2	0	0	0	0	2
scaffold_7	1474505	1474528	.	0	-	1474505	1474528	0	0.565217	0.434783	3	4	6	10	0	0	23
scaffold_7	1475098	1475114	.	0	-	1475098	1475114	0	0.437500	0.562500	2	6	3	5	0	0	16
scaffold_7	1475723	1475729	.	0	-	1475723	1475729	0	0.666667	0.333333	1	1	1	3	0	0	6
scaffold_7	1489679	1489799	.	0	-	1489679	1489799	0	0.583333	0.416667	45	18	32	25	0	0	120
scaffold_7	1498265	1498270	.	0	-	1498265	1498270	0	0.600000	0.400000	1	0	2	2	0	0	5
scaffold_7	1538146	1538147	.	0	-	1538146	1538147	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	1545520	1545525	.	0	-	1545520	1545525	0	0.600000	0.400000	3	0	2	0	0	0	5
scaffold_7	1555329	1555379	.	0	-	1555329	1555379	0	0.580000	0.420000	15	11	10	14	0	0	50
scaffold_7	1597487	1597489	.	0	-	1597487	1597489	0	0.500000	0.500000	1	0	1	0	0	0	2
scaffold_7	1597693	1597697	.	0	-	1597693	1597697	0	0.250000	0.750000	1	2	1	0	0	0	4
scaffold_7	1617149	1617157	.	0	-	1617149	1617157	0	0.500000	0.500000	1	1	3	3	0	0	8
scaffold_7	1618819	1618860	.	0	-	1618819	1618860	0	0.585366	0.414634	5	12	5	19	0	0	41
scaffold_7	1646878	1646880	.	0	-	1646878	1646880	0	0.500000	0.500000	1	1	0	0	0	0	2
scaffold_7	1688299	1688305	.	0	-	1688299	1688305	0	0.666667	0.333333	4	1	1	0	0	0	6
scaffold_7	1746886	1746896	.	0	-	1746886	1746896	0	0.600000	0.400000	3	2	2	3	0	0	10
scaffold_7	1790707	1790711	.	0	-	1790707	1790711	0	0.250000	0.750000	1	3	0	0	0	0	4
scaffold_7	1793715	1793748	.	0	-	1793715	1793748	0	0.636364	0.363636	9	6	6	12	0	0	33
scaffold_7	1802092	1802114	.	0	-	1802092	1802114	0	0.500000	0.500000	2	4	7	9	0	0	22
scaffold_7	1813715	1813720	.	0	-	1813715	1813720	0	0.600000	0.400000	2	2	0	1	0	0	5
scaffold_7	1927495	1927506	.	0	-	1927495	1927506	0	0.636364	0.363636	5	1	3	2	0	0	11
scaffold_7	1934421	1934433	.	0	-	1934421	1934433	0	0.583333	0.416667	4	2	3	3	0	0	12
scaffold_7	1963562	1963574	.	0	-	1963562	1963574	0	0.583333	0.416667	4	3	2	3	0	0	12
scaffold_7	1986892	1986896	.	0	-	1986892	1986896	0	0.750000	0.250000	2	1	0	1	0	0	4
scaffold_7	2062488	2062494	.	0	-	2062488	2062494	0	0.666667	0.333333	1	0	2	3	0	0	6
scaffold_7	2087820	2087823	.	0	-	2087820	2087823	0	0.333333	0.666667	1	1	1	0	0	0	3
scaffold_7	2119384	2119385	.	0	-	2119384	2119385	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	2121693	2121697	.	0	-	2121693	2121697	0	0.500000	0.500000	2	1	1	0	0	0	4
scaffold_7	2126843	2126870	.	0	-	2126843	2126870	0	0.518519	0.481481	3	8	5	11	0	0	27
scaffold_7	2151500	2151504	.	0	-	2151500	2151504	0	1.000000	0.000000	3	0	0	1	0	0	4
scaffold_7	2168635	2168636	.	0	-	2168635	2168636	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	2187951	2187952	.	0	-	2187951	2187952	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_7	2191084	2191143	.	0	-	2191084	2191143	0	0.542373	0.457627	12	18	9	20	0	0	59
scaffold_7	2191280	2191385	.	0	-	2191280	2191385	0	0.580952	0.419048	28	23	21	33	0	0	105
scaffold_7	2212051	2212052	.	0	-	2212051	2212052	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	2223165	2223167	.	0	-	2223165	2223167	0	0.000000	1.000000	0	1	1	0	0	0	2
scaffold_7	2224446	2224449	.	0	-	2224446	2224449	0	0.333333	0.666667	1	2	0	0	0	0	3
scaffold_7	2264767	2264768	.	0	-	2264767	2264768	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	2275972	2275973	.	0	-	2275972	2275973	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_7	2276784	2276791	.	0	-	2276784	2276791	0	0.714286	0.285714	2	1	1	3	0	0	7
scaffold_7	2277055	2277089	.	0	-	2277055	2277089	0	0.558824	0.441176	13	6	9	6	0	0	34
scaffold_7	2288712	2288717	.	0	-	2288712	2288717	0	0.600000	0.400000	2	1	1	1	0	0	5
scaffold_7	2315234	2315239	.	0	-	2315234	2315239	0	0.600000	0.400000	2	1	1	1	0	0	5
scaffold_70	30797	30817	.	0	+	30797	30817	0	0.600000	0.400000	10	5	3	2	0	0	20
scaffold_70	32380	32422	.	0	+	32380	32422	0	0.500000	0.500000	9	6	15	12	0	0	42
scaffold_70	35103	35203	.	0	+	35103	35203	0	0.570000	0.430000	27	16	27	30	0	0	100
scaffold_70	35491	35512	.	0	+	35491	35512	0	0.714286	0.285714	8	4	2	7	0	0	21
scaffold_70	35856	35859	.	0	+	35856	35859	0	0.333333	0.666667	0	0	2	1	0	0	3
scaffold_70	42665	42697	.	0	+	42665	42697	0	0.500000	0.500000	12	6	10	4	0	0	32
scaffold_70	51671	51672	.	0	+	51671	51672	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_70	61881	61967	.	0	+	61881	61967	0	0.558140	0.441860	13	22	16	35	0	0	86
scaffold_70	62225	62255	.	0	+	62225	62255	0	0.333333	0.666667	5	10	10	5	0	0	30
scaffold_70	121634	121691	.	0	+	121634	121691	0	0.508772	0.491228	18	16	12	11	0	0	57
scaffold_70	124803	124804	.	0	+	124803	124804	0	1.000000	0.000000	0	0	0	1	0	0	1
scaffold_70	126897	126903	.	0	+	126897	126903	0	0.666667	0.333333	1	0	2	3	0	0	6
scaffold_70	130919	130971	.	0	+	130919	130971	0	0.538462	0.461538	8	11	13	20	0	0	52
scaffold_70	183937	183938	.	0	+	183937	183938	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_70	270613	270627	.	0	+	270613	270627	0	0.571429	0.428571	4	3	3	4	0	0	14
scaffold_70	288001	288005	.	0	+	288001	288005	0	0.500000	0.500000	2	1	1	0	0	0	4
scaffold_70	385200	385201	.	0	+	385200	385201	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_70	429483	429489	.	0	+	429483	429489	0	0.666667	0.333333	3	1	1	1	0	0	6
scaffold_70	499598	499605	.	0	+	499598	499605	0	0.428571	0.571429	2	3	1	1	0	0	7
scaffold_70	500025	500107	.	0	+	500025	500107	0	0.402439	0.597561	21	27	22	12	0	0	82
scaffold_70	500769	500777	.	0	+	500769	500777	0	0.500000	0.500000	1	1	3	3	0	0	8
scaffold_70	501473	501484	.	0	+	501473	501484	0	0.363636	0.636364	2	4	3	2	0	0	11
scaffold_70	552056	552087	.	0	+	552056	552087	0	0.709677	0.290323	15	2	7	7	0	0	31
scaffold_70	553043	553049	.	0	+	553043	553049	0	0.666667	0.333333	3	1	1	1	0	0	6
scaffold_70	553804	553876	.	0	+	553804	553876	0	0.611111	0.388889	18	9	19	26	0	0	72
scaffold_70	602453	602483	.	0	+	602453	602483	0	0.466667	0.533333	5	4	12	9	0	0	30
scaffold_70	604523	604566	.	0	+	604523	604566	0	0.581395	0.418605	9	8	10	16	0	0	43
scaffold_70	604773	604795	.	0	+	604773	604795	0	0.500000	0.500000	9	2	9	2	0	0	22
scaffold_70	605081	605085	.	0	+	605081	605085	0	0.500000	0.500000	1	1	1	1	0	0	4
scaffold_70	606175	606241	.	0	+	606175	606241	0	0.469697	0.530303	9	19	16	22	0	0	66
scaffold_70	606402	606403	.	0	+	606402	606403	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_70	606632	606636	.	0	+	606632	606636	0	0.500000	0.500000	0	1	1	2	0	0	4
scaffold_70	606830	606837	.	0	+	606830	606837	0	0.285714	0.714286	1	2	3	1	0	0	7
scaffold_70	607281	607282	.	0	+	607281	607282	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_70	25520	25674	.	0	-	25520	25674	0	0.532468	0.467532	34	43	29	48	0	0	154
scaffold_70	39323	39338	.	0	-	39323	39338	0	0.733333	0.266667	8	3	1	3	0	0	15
scaffold_70	43863	43865	.	0	-	43863	43865	0	0.500000	0.500000	1	0	1	0	0	0	2
scaffold_70	65386	65394	.	0	-	65386	65394	0	0.500000	0.500000	2	2	2	2	0	0	8
scaffold_70	81554	81563	.	0	-	81554	81563	0	0.666667	0.333333	3	1	2	3	0	0	9
scaffold_70	130675	130726	.	0	-	130675	130726	0	0.529412	0.470588	15	9	15	12	0	0	51
scaffold_70	135604	135610	.	0	-	135604	135610	0	0.833333	0.166667	3	0	1	2	0	0	6
scaffold_70	170793	170799	.	0	-	170793	170799	0	0.666667	0.333333	2	1	1	2	0	0	6
scaffold_70	178385	178388	.	0	-	178385	178388	0	0.666667	0.333333	1	1	0	1	0	0	3
scaffold_70	181159	181160	.	0	-	181159	181160	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_70	419988	419991	.	0	-	419988	419991	0	0.666667	0.333333	2	0	1	0	0	0	3
scaffold_70	420203	420204	.	0	-	420203	420204	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_70	420380	420435	.	0	-	420380	420435	0	0.690909	0.309091	18	10	7	20	0	0	55
scaffold_70	498824	498836	.	0	-	498824	498836	0	0.416667	0.583333	1	5	2	4	0	0	12
scaffold_70	679443	679450	.	0	-	679443	679450	0	0.571429	0.428571	3	3	0	1	0	0	7
scaffold_70	682578	682607	.	0	-	682578	682607	0	0.586207	0.413793	10	7	5	7	0	0	29
scaffold_70	683179	683224	.	0	-	683179	683224	0	0.488889	0.511111	10	11	12	12	0	0	45
scaffold_70	684164	684165	.	0	-	684164	684165	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_70	685007	685012	.	0	-	685007	685012	0	0.400000	0.600000	1	1	2	1	0	0	5
scaffold_71	478275	478310	.	0	+	478275	478310	0	0.542857	0.457143	12	5	11	7	0	0	35
scaffold_71	573514	573535	.	0	+	573514	573535	0	0.619048	0.380952	4	1	7	9	0	0	21
scaffold_71	450381	450389	.	0	-	450381	450389	0	0.375000	0.625000	1	2	3	2	0	0	8
scaffold_71	452162	452168	.	0	-	452162	452168	0	0.833333	0.166667	3	0	1	2	0	0	6
scaffold_71	464942	464946	.	0	-	464942	464946	0	0.500000	0.500000	1	1	1	1	0	0	4
scaffold_71	469358	469362	.	0	-	469358	469362	0	0.500000	0.500000	1	0	2	1	0	0	4
scaffold_71	470970	470972	.	0	-	470970	470972	0	0.000000	1.000000	0	0	2	0	0	0	2
scaffold_71	475493	475499	.	0	-	475493	475499	0	0.333333	0.666667	1	2	2	1	0	0	6
scaffold_71	578962	578968	.	0	-	578962	578968	0	0.500000	0.500000	1	1	2	2	0	0	6
scaffold_716	320	338	.	0	-	320	338	0	0.388889	0.611111	5	7	4	2	0	0	18
scaffold_7171	526	527	.	0	+	526	527	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_718	575	579	.	0	+	575	579	0	0.750000	0.250000	2	0	1	1	0	0	4
scaffold_7194	152	170	.	0	-	152	170	0	0.666667	0.333333	8	4	2	4	0	0	18
scaffold_72	50835	50845	.	0	+	50835	50845	0	0.400000	0.600000	3	4	2	1	0	0	10
scaffold_72	70687	70690	.	0	+	70687	70690	0	0.333333	0.666667	1	2	0	0	0	0	3
scaffold_72	76453	76454	.	0	+	76453	76454	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_72	85796	85820	.	0	+	85796	85820	0	0.416667	0.583333	6	4	10	4	0	0	24
scaffold_72	130742	130802	.	0	+	130742	130802	0	0.616667	0.383333	22	12	11	15	0	0	60
scaffold_72	150861	150869	.	0	+	150861	150869	0	0.500000	0.500000	1	2	2	3	0	0	8
scaffold_72	159785	159823	.	0	+	159785	159823	0	0.473684	0.526316	9	12	8	9	0	0	38
scaffold_72	323908	323913	.	0	+	323908	323913	0	0.800000	0.200000	2	1	0	2	0	0	5
scaffold_72	332292	332294	.	0	+	332292	332294	0	0.000000	1.000000	0	0	2	0	0	0	2
scaffold_72	337538	337547	.	0	+	337538	337547	0	0.333333	0.666667	1	2	4	2	0	0	9
scaffold_72	348274	348277	.	0	+	348274	348277	0	0.666667	0.333333	1	0	1	1	0	0	3
scaffold_72	359036	359040	.	0	+	359036	359040	0	0.500000	0.500000	2	1	1	0	0	0	4
scaffold_72	359506	359519	.	0	+	359506	359519	0	0.769231	0.230769	8	1	2	2	0	0	13
scaffold_72	423524	423594	.	0	+	423524	423594	0	0.557143	0.442857	15	11	20	24	0	0	70
scaffold_72	436462	436469	.	0	+	436462	436469	0	0.571429	0.428571	2	1	2	2	0	0	7
scaffold_72	440533	440544	.	0	+	440533	440544	0	0.181818	0.818182	0	4	5	2	0	0	11
scaffold_72	487610	487615	.	0	+	487610	487615	0	0.600000	0.400000	2	1	1	1	0	0	5
scaffold_72	489783	489797	.	0	+	489783	489797	0	0.428571	0.571429	3	3	5	3	0	0	14
scaffold_72	497820	497821	.	0	+	497820	497821	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_72	501094	501098	.	0	+	501094	501098	0	0.250000	0.750000	1	2	1	0	0	0	4
scaffold_72	505766	505772	.	0	+	505766	505772	0	0.666667	0.333333	2	2	0	2	0	0	6
scaffold_72	506008	506009	.	0	+	506008	506009	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_72	512521	512528	.	0	+	512521	512528	0	0.571429	0.428571	2	2	1	2	0	0	7
scaffold_72	512747	512808	.	0	+	512747	512808	0	0.524590	0.475410	15	16	13	17	0	0	61
scaffold_72	513148	513182	.	0	+	513148	513182	0	0.382353	0.617647	8	14	7	5	0	0	34
scaffold_72	524630	524635	.	0	+	524630	524635	0	0.400000	0.600000	2	3	0	0	0	0	5
scaffold_72	551164	551165	.	0	+	551164	551165	0	0.000000	1.000000	0	1	0	0	0	0	1
scaffold_72	564133	564141	.	0	+	564133	564141	0	0.500000	0.500000	1	2	2	3	0	0	8
scaffold_72	565181	565205	.	0	+	565181	565205	0	0.541667	0.458333	2	4	7	11	0	0	24
scaffold_72	576129	576182	.	0	+	576129	576182	0	0.622642	0.377358	24	8	12	9	0	0	53
scaffold_72	584742	584755	.	0	+	584742	584755	0	0.615385	0.384615	3	2	3	5	0	0	13
scaffold_72	587895	587936	.	0	+	587895	587936	0	0.487805	0.512195	7	9	12	13	0	0	41
scaffold_72	590449	590450	.	0	+	590449	590450	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_72	603069	603079	.	0	+	603069	603079	0	0.600000	0.400000	1	2	2	5	0	0	10
scaffold_72	130640	130658	.	0	-	130640	130658	0	0.722222	0.277778	5	3	2	8	0	0	18
scaffold_72	143068	143069	.	0	-	143068	143069	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_72	159539	159565	.	0	-	159539	159565	0	0.807692	0.192308	8	3	2	13	0	0	26
scaffold_72	169691	169695	.	0	-	169691	169695	0	0.500000	0.500000	1	1	1	1	0	0	4
scaffold_72	176205	176206	.	0	-	176205	176206	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_72	186179	186180	.	0	-	186179	186180	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_72	197030	197152	.	0	-	197030	197152	0	0.524590	0.475410	28	38	20	36	0	0	122
scaffold_72	200213	200225	.	0	-	200213	200225	0	0.750000	0.250000	4	2	1	5	0	0	12
scaffold_72	235168	235171	.	0	-	235168	235171	0	0.333333	0.666667	0	1	1	1	0	0	3
scaffold_72	272093	272097	.	0	-	272093	272097	0	0.250000	0.750000	1	2	1	0	0	0	4
